percent,qq,workerid,theta,resp,percent_cat
22,Most,1,0.547223324707019,0,21-40
22,Most,1,0.547223324707019,0,21-40
22,Most,1,0.547223324707019,1,21-40
23,Most,1,0.527261806256828,0,21-40
23,Most,1,0.527261806256828,1,21-40
23,Most,1,0.527261806256828,0,21-40
24,Most,1,0.507212744034401,1,21-40
24,Most,1,0.507212744034401,0,21-40
24,Most,1,0.507212744034401,0,21-40
25,Most,1,0.487140455950246,1,21-40
25,Most,1,0.487140455950246,1,21-40
25,Most,1,0.487140455950246,0,21-40
26,Most,1,0.467109558322828,0,21-40
26,Most,1,0.467109558322828,0,21-40
26,Most,1,0.467109558322828,0,21-40
27,Most,1,0.447184136042234,0,21-40
27,Most,1,0.447184136042234,0,21-40
27,Most,1,0.447184136042234,0,21-40
28,Most,1,0.427426927174986,0,21-40
28,Most,1,0.427426927174986,0,21-40
28,Most,1,0.427426927174986,1,21-40
29,Most,1,0.407898543897567,1,21-40
29,Most,1,0.407898543897567,1,21-40
29,Most,1,0.407898543897567,0,21-40
30,Most,1,0.388656749976589,1,21-40
30,Most,1,0.388656749976589,0,21-40
30,Most,1,0.388656749976589,1,21-40
31,Most,1,0.369755812460356,0,21-40
31,Most,1,0.369755812460356,0,21-40
31,Most,1,0.369755812460356,0,21-40
32,Most,1,0.351245941983971,0,21-40
32,Most,1,0.351245941983971,1,21-40
32,Most,1,0.351245941983971,0,21-40
33,Most,1,0.333172832333124,1,21-40
33,Most,1,0.333172832333124,0,21-40
33,Most,1,0.333172832333124,0,21-40
34,Most,1,0.31557730589684,1,21-40
34,Most,1,0.31557730589684,0,21-40
34,Most,1,0.31557730589684,0,21-40
35,Most,1,0.298495067604311,1,21-40
35,Most,1,0.298495067604311,0,21-40
35,Most,1,0.298495067604311,0,21-40
36,Most,1,0.281956566105004,0,21-40
36,Most,1,0.281956566105004,0,21-40
36,Most,1,0.281956566105004,1,21-40
37,Most,1,0.265986957500825,0,21-40
37,Most,1,0.265986957500825,0,21-40
37,Most,1,0.265986957500825,1,21-40
38,Most,1,0.250606164016286,0,21-40
38,Most,1,0.250606164016286,1,21-40
38,Most,1,0.250606164016286,0,21-40
39,Most,1,0.235829017689757,0,21-40
39,Most,1,0.235829017689757,0,21-40
39,Most,1,0.235829017689757,0,21-40
40,Most,1,0.221665477528563,1,21-40
40,Most,1,0.221665477528563,0,21-40
40,Most,1,0.221665477528563,0,21-40
41,Most,1,0.208120907589014,1,41-60
41,Most,1,0.208120907589014,0,41-60
41,Most,1,0.208120907589014,0,41-60
42,Most,1,0.195196403077252,1,41-60
42,Most,1,0.195196403077252,1,41-60
42,Most,1,0.195196403077252,0,41-60
43,Most,1,0.18288915174569,0,41-60
43,Most,1,0.18288915174569,0,41-60
43,Most,1,0.18288915174569,0,41-60
44,Most,1,0.171192818491605,0,41-60
44,Most,1,0.171192818491605,0,41-60
44,Most,1,0.171192818491605,0,41-60
45,Most,1,0.160097942047295,0,41-60
45,Most,1,0.160097942047295,0,41-60
45,Most,1,0.160097942047295,0,41-60
46,Most,1,0.149592333882705,0,41-60
46,Most,1,0.149592333882705,0,41-60
46,Most,1,0.149592333882705,0,41-60
47,Most,1,0.139661470824197,0,41-60
47,Most,1,0.139661470824197,0,41-60
47,Most,1,0.139661470824197,0,41-60
48,Most,1,0.130288874340638,0,41-60
48,Most,1,0.130288874340638,0,41-60
48,Most,1,0.130288874340638,0,41-60
49,Most,1,0.121456470887506,0,41-60
49,Most,1,0.121456470887506,0,41-60
49,Most,1,0.121456470887506,0,41-60
50,Most,1,0.113144929073305,0,41-60
50,Most,1,0.113144929073305,0,41-60
50,Most,1,0.113144929073305,0,41-60
51,Most,1,0.105333970678055,0,41-60
51,Most,1,0.105333970678055,0,41-60
51,Most,1,0.105333970678055,0,41-60
52,Most,1,0.0980026536824679,1,41-60
52,Most,1,0.0980026536824679,1,41-60
52,Most,1,0.0980026536824679,0,41-60
53,Most,1,0.09112962644298,0,41-60
53,Most,1,0.09112962644298,0,41-60
53,Most,1,0.09112962644298,0,41-60
54,Most,1,0.0846933529667793,0,41-60
54,Most,1,0.0846933529667793,0,41-60
54,Most,1,0.0846933529667793,0,41-60
55,Most,1,0.0786723099051346,0,41-60
55,Most,1,0.0786723099051346,0,41-60
55,Most,1,0.0786723099051346,1,41-60
56,Most,1,0.0730451564017337,0,41-60
56,Most,1,0.0730451564017337,0,41-60
56,Most,1,0.0730451564017337,0,41-60
57,Most,1,0.0677908783184083,0,41-60
57,Most,1,0.0677908783184083,0,41-60
57,Most,1,0.0677908783184083,0,41-60
58,Most,1,0.0628889086290841,1,41-60
58,Most,1,0.0628889086290841,1,41-60
58,Most,1,0.0628889086290841,0,41-60
59,Most,1,0.0583192259406452,0,41-60
59,Most,1,0.0583192259406452,0,41-60
59,Most,1,0.0583192259406452,0,41-60
60,Most,1,0.0540624331832629,1,41-60
60,Most,1,0.0540624331832629,0,41-60
60,Most,1,0.0540624331832629,0,41-60
61,Most,1,0.0500998185284709,0,61-80
61,Most,1,0.0500998185284709,0,61-80
61,Most,1,0.0500998185284709,0,61-80
62,Most,1,0.0464134005554966,0,61-80
62,Most,1,0.0464134005554966,0,61-80
62,Most,1,0.0464134005554966,0,61-80
63,Most,1,0.042985959608096,0,61-80
63,Most,1,0.042985959608096,0,61-80
63,Most,1,0.042985959608096,0,61-80
64,Most,1,0.0398010571767126,1,61-80
64,Most,1,0.0398010571767126,0,61-80
64,Most,1,0.0398010571767126,0,61-80
65,Most,1,0.0368430450137536,0,61-80
65,Most,1,0.0368430450137536,0,61-80
65,Most,1,0.0368430450137536,0,61-80
66,Most,1,0.0340970655510565,0,61-80
66,Most,1,0.0340970655510565,0,61-80
66,Most,1,0.0340970655510565,0,61-80
67,Most,1,0.0315490450445594,0,61-80
67,Most,1,0.0315490450445594,0,61-80
67,Most,1,0.0315490450445594,0,61-80
68,Most,1,0.029185680726772,0,61-80
68,Most,1,0.029185680726772,1,61-80
68,Most,1,0.029185680726772,0,61-80
69,Most,1,0.0269944231066327,0,61-80
69,Most,1,0.0269944231066327,0,61-80
69,Most,1,0.0269944231066327,0,61-80
70,Most,1,0.0249634544214876,0,61-80
70,Most,1,0.0249634544214876,0,61-80
70,Most,1,0.0249634544214876,0,61-80
71,Most,1,0.0230816641191237,0,61-80
71,Most,1,0.0230816641191237,0,61-80
71,Most,1,0.0230816641191237,0,61-80
72,Most,1,0.0213386221302362,0,61-80
72,Most,1,0.0213386221302362,0,61-80
72,Most,1,0.0213386221302362,0,61-80
73,Most,1,0.0197245505840461,0,61-80
73,Most,1,0.0197245505840461,0,61-80
73,Most,1,0.0197245505840461,0,61-80
74,Most,1,0.0182302945222347,0,61-80
74,Most,1,0.0182302945222347,0,61-80
74,Most,1,0.0182302945222347,0,61-80
75,Most,1,0.0168472920788103,0,61-80
75,Most,1,0.0168472920788103,1,61-80
75,Most,1,0.0168472920788103,0,61-80
76,Most,1,0.0155675445156309,0,61-80
76,Most,1,0.0155675445156309,0,61-80
76,Most,1,0.0155675445156309,0,61-80
77,Most,1,0.0143835864345616,0,61-80
77,Most,1,0.0143835864345616,0,61-80
77,Most,1,0.0143835864345616,0,61-80
78,Most,1,0.0132884564270429,0,61-80
78,Most,1,0.0132884564270429,0,61-80
78,Most,1,0.0132884564270429,0,61-80
79,Most,1,0.0122756683694958,0,61-80
79,Most,1,0.0122756683694958,0,61-80
79,Most,1,0.0122756683694958,0,61-80
80,Most,1,0.011339183527806,0,61-80
80,Most,1,0.011339183527806,0,61-80
80,Most,1,0.011339183527806,0,61-80
81,Most,1,0.0104733835954009,0,81-100
81,Most,1,0.0104733835954009,0,81-100
81,Most,1,0.0104733835954009,0,81-100
82,Most,1,0.0096730447564835,0,81-100
82,Most,1,0.0096730447564835,0,81-100
82,Most,1,0.0096730447564835,0,81-100
83,Most,1,0.00893331283816526,0,81-100
83,Most,1,0.00893331283816526,0,81-100
83,Most,1,0.00893331283816526,0,81-100
84,Most,1,0.00824967959193804,0,81-100
84,Most,1,0.00824967959193804,0,81-100
84,Most,1,0.00824967959193804,0,81-100
85,Most,1,0.00761796012558187,0,81-100
85,Most,1,0.00761796012558187,0,81-100
85,Most,1,0.00761796012558187,0,81-100
86,Most,1,0.00703427149070579,0,81-100
86,Most,1,0.00703427149070579,0,81-100
86,Most,1,0.00703427149070579,0,81-100
87,Most,1,0.00649501241819987,0,81-100
87,Most,1,0.00649501241819987,0,81-100
87,Most,1,0.00649501241819987,0,81-100
88,Most,1,0.00599684418352047,0,81-100
88,Most,1,0.00599684418352047,0,81-100
88,Most,1,0.00599684418352047,0,81-100
89,Most,1,0.00553667257556558,0,81-100
89,Most,1,0.00553667257556558,0,81-100
89,Most,1,0.00553667257556558,0,81-100
90,Most,1,0.00511163093659574,0,81-100
90,Most,1,0.00511163093659574,0,81-100
90,Most,1,0.00511163093659574,0,81-100
91,Most,1,0.00471906423592804,0,81-100
91,Most,1,0.00471906423592804,0,81-100
91,Most,1,0.00471906423592804,0,81-100
92,Most,1,0.00435651413672438,0,81-100
92,Most,1,0.00435651413672438,0,81-100
92,Most,1,0.00435651413672438,0,81-100
93,Most,1,0.00402170501289042,0,81-100
93,Most,1,0.00402170501289042,0,81-100
93,Most,1,0.00402170501289042,0,81-100
94,Most,1,0.00371253087170815,0,81-100
94,Most,1,0.00371253087170815,0,81-100
94,Most,1,0.00371253087170815,0,81-100
95,Most,1,0.00342704313717907,0,81-100
95,Most,1,0.00342704313717907,0,81-100
95,Most,1,0.00342704313717907,0,81-100
96,Most,1,0.00316343924901628,0,81-100
96,Most,1,0.00316343924901628,0,81-100
96,Most,1,0.00316343924901628,0,81-100
97,Most,1,0.00292005203267205,0,81-100
97,Most,1,0.00292005203267205,0,81-100
97,Most,1,0.00292005203267205,0,81-100
98,Most,1,0.00269533979662132,0,81-100
98,Most,1,0.00269533979662132,0,81-100
98,Most,1,0.00269533979662132,0,81-100
99,Most,1,0.00248787711425521,0,81-100
99,Most,1,0.00248787711425521,0,81-100
99,Most,1,0.00248787711425521,0,81-100
100,Most,1,0.00229634624909899,0,81-100
100,Most,1,0.00229634624909899,0,81-100
100,Most,1,0.00229634624909899,0,81-100
1,Most,2,2.22044604925031e-16,0,1-20
1,Most,2,2.22044604925031e-16,0,1-20
1,Most,2,2.22044604925031e-16,0,1-20
2,Most,2,2.12969624396865e-13,0,1-20
2,Most,2,2.12969624396865e-13,0,1-20
2,Most,2,2.12969624396865e-13,0,1-20
3,Most,2,1.07720910826041e-12,0,1-20
3,Most,2,1.07720910826041e-12,0,1-20
3,Most,2,1.07720910826041e-12,0,1-20
4,Most,2,5.44856791761426e-12,0,1-20
4,Most,2,5.44856791761426e-12,0,1-20
4,Most,2,5.44856791761426e-12,0,1-20
5,Most,2,2.7559080335173e-11,0,1-20
5,Most,2,2.7559080335173e-11,0,1-20
5,Most,2,2.7559080335173e-11,0,1-20
6,Most,2,1.39394960352249e-10,0,1-20
6,Most,2,1.39394960352249e-10,0,1-20
6,Most,2,1.39394960352249e-10,0,1-20
7,Most,2,7.0506543492989e-10,0,1-20
7,Most,2,7.0506543492989e-10,0,1-20
7,Most,2,7.0506543492989e-10,0,1-20
8,Most,2,3.56624992134241e-09,0,1-20
8,Most,2,3.56624992134241e-09,0,1-20
8,Most,2,3.56624992134241e-09,0,1-20
9,Most,2,1.80382383304204e-08,0,1-20
9,Most,2,1.80382383304204e-08,0,1-20
9,Most,2,1.80382383304204e-08,0,1-20
10,Most,2,9.12381437456283e-08,0,1-20
10,Most,2,9.12381437456283e-08,0,1-20
10,Most,2,9.12381437456283e-08,0,1-20
11,Most,2,4.6148610795115e-07,0,1-20
11,Most,2,4.6148610795115e-07,0,1-20
11,Most,2,4.6148610795115e-07,0,1-20
12,Most,2,2.33421131893742e-06,0,1-20
12,Most,2,2.33421131893742e-06,0,1-20
12,Most,2,2.33421131893742e-06,0,1-20
13,Most,2,1.18064248982849e-05,0,1-20
13,Most,2,1.18064248982849e-05,0,1-20
13,Most,2,1.18064248982849e-05,0,1-20
14,Most,2,5.97145211231151e-05,0,1-20
14,Most,2,5.97145211231151e-05,0,1-20
14,Most,2,5.97145211231151e-05,0,1-20
15,Most,2,0.00030196532726871,0,1-20
15,Most,2,0.00030196532726871,0,1-20
15,Most,2,0.00030196532726871,0,1-20
16,Most,2,0.00152548372003572,0,1-20
16,Most,2,0.00152548372003572,0,1-20
16,Most,2,0.00152548372003572,0,1-20
17,Most,2,0.00766848773141033,0,1-20
17,Most,2,0.00766848773141033,0,1-20
17,Most,2,0.00766848773141033,0,1-20
18,Most,2,0.0376169234621256,0,1-20
18,Most,2,0.0376169234621256,0,1-20
18,Most,2,0.0376169234621256,0,1-20
19,Most,2,0.165069861257182,0,1-20
19,Most,2,0.165069861257182,0,1-20
19,Most,2,0.165069861257182,0,1-20
20,Most,2,0.499999999999988,0,1-20
20,Most,2,0.499999999999988,0,1-20
20,Most,2,0.499999999999988,0,1-20
21,Most,2,0.834930138742805,1,21-40
21,Most,2,0.834930138742805,1,21-40
21,Most,2,0.834930138742805,1,21-40
22,Most,2,0.962383076537871,1,21-40
22,Most,2,0.962383076537871,1,21-40
22,Most,2,0.962383076537871,1,21-40
23,Most,2,0.992331512268589,1,21-40
23,Most,2,0.992331512268589,1,21-40
23,Most,2,0.992331512268589,1,21-40
24,Most,2,0.998474516279964,1,21-40
24,Most,2,0.998474516279964,1,21-40
24,Most,2,0.998474516279964,1,21-40
25,Most,2,0.999698034672731,1,21-40
25,Most,2,0.999698034672731,1,21-40
25,Most,2,0.999698034672731,1,21-40
26,Most,2,0.999940285478877,1,21-40
26,Most,2,0.999940285478877,1,21-40
26,Most,2,0.999940285478877,1,21-40
27,Most,2,0.999988193575102,1,21-40
27,Most,2,0.999988193575102,1,21-40
27,Most,2,0.999988193575102,1,21-40
28,Most,2,0.999997665788681,1,21-40
28,Most,2,0.999997665788681,1,21-40
28,Most,2,0.999997665788681,1,21-40
29,Most,2,0.999999538513892,1,21-40
29,Most,2,0.999999538513892,1,21-40
29,Most,2,0.999999538513892,1,21-40
30,Most,2,0.999999908761856,1,21-40
30,Most,2,0.999999908761856,1,21-40
30,Most,2,0.999999908761856,1,21-40
31,Most,2,0.999999981961762,1,21-40
31,Most,2,0.999999981961762,1,21-40
31,Most,2,0.999999981961762,1,21-40
32,Most,2,0.99999999643375,1,21-40
32,Most,2,0.99999999643375,1,21-40
32,Most,2,0.99999999643375,1,21-40
33,Most,2,0.999999999294935,1,21-40
33,Most,2,0.999999999294935,1,21-40
33,Most,2,0.999999999294935,1,21-40
34,Most,2,0.999999999860605,1,21-40
34,Most,2,0.999999999860605,1,21-40
34,Most,2,0.999999999860605,1,21-40
35,Most,2,0.999999999972441,1,21-40
35,Most,2,0.999999999972441,1,21-40
35,Most,2,0.999999999972441,1,21-40
36,Most,2,0.999999999994551,1,21-40
36,Most,2,0.999999999994551,1,21-40
36,Most,2,0.999999999994551,1,21-40
37,Most,2,0.999999999998923,1,21-40
37,Most,2,0.999999999998923,1,21-40
37,Most,2,0.999999999998923,1,21-40
38,Most,2,0.999999999999787,1,21-40
38,Most,2,0.999999999999787,1,21-40
38,Most,2,0.999999999999787,1,21-40
39,Most,2,1,1,21-40
39,Most,2,1,1,21-40
39,Most,2,1,1,21-40
40,Most,2,1,1,21-40
40,Most,2,1,1,21-40
40,Most,2,1,1,21-40
41,Most,2,1,1,41-60
41,Most,2,1,1,41-60
41,Most,2,1,1,41-60
42,Most,2,1,1,41-60
42,Most,2,1,1,41-60
42,Most,2,1,1,41-60
43,Most,2,1,1,41-60
43,Most,2,1,1,41-60
43,Most,2,1,1,41-60
44,Most,2,1,1,41-60
44,Most,2,1,1,41-60
44,Most,2,1,1,41-60
45,Most,2,1,1,41-60
45,Most,2,1,1,41-60
45,Most,2,1,1,41-60
46,Most,2,1,1,41-60
46,Most,2,1,1,41-60
46,Most,2,1,1,41-60
47,Most,2,1,1,41-60
47,Most,2,1,1,41-60
47,Most,2,1,1,41-60
48,Most,2,1,1,41-60
48,Most,2,1,1,41-60
48,Most,2,1,1,41-60
49,Most,2,1,1,41-60
49,Most,2,1,1,41-60
49,Most,2,1,1,41-60
50,Most,2,1,1,41-60
50,Most,2,1,1,41-60
50,Most,2,1,1,41-60
51,Most,2,1,1,41-60
51,Most,2,1,1,41-60
51,Most,2,1,1,41-60
52,Most,2,1,1,41-60
52,Most,2,1,1,41-60
52,Most,2,1,1,41-60
53,Most,2,1,1,41-60
53,Most,2,1,1,41-60
53,Most,2,1,1,41-60
54,Most,2,1,1,41-60
54,Most,2,1,1,41-60
54,Most,2,1,1,41-60
55,Most,2,1,1,41-60
55,Most,2,1,1,41-60
55,Most,2,1,1,41-60
56,Most,2,1,1,41-60
56,Most,2,1,1,41-60
56,Most,2,1,1,41-60
57,Most,2,1,1,41-60
57,Most,2,1,1,41-60
57,Most,2,1,1,41-60
58,Most,2,1,1,41-60
58,Most,2,1,1,41-60
58,Most,2,1,1,41-60
59,Most,2,1,1,41-60
59,Most,2,1,1,41-60
59,Most,2,1,1,41-60
60,Most,2,1,1,41-60
60,Most,2,1,1,41-60
60,Most,2,1,1,41-60
61,Most,2,1,1,61-80
61,Most,2,1,1,61-80
61,Most,2,1,1,61-80
62,Most,2,1,1,61-80
62,Most,2,1,1,61-80
62,Most,2,1,1,61-80
63,Most,2,1,1,61-80
63,Most,2,1,1,61-80
63,Most,2,1,1,61-80
64,Most,2,1,1,61-80
64,Most,2,1,1,61-80
64,Most,2,1,1,61-80
65,Most,2,1,1,61-80
65,Most,2,1,1,61-80
65,Most,2,1,1,61-80
66,Most,2,1,1,61-80
66,Most,2,1,1,61-80
66,Most,2,1,1,61-80
67,Most,2,1,1,61-80
67,Most,2,1,1,61-80
67,Most,2,1,1,61-80
68,Most,2,1,1,61-80
68,Most,2,1,1,61-80
68,Most,2,1,1,61-80
69,Most,2,1,1,61-80
69,Most,2,1,1,61-80
69,Most,2,1,1,61-80
70,Most,2,1,1,61-80
70,Most,2,1,1,61-80
70,Most,2,1,1,61-80
71,Most,2,1,1,61-80
71,Most,2,1,1,61-80
71,Most,2,1,1,61-80
72,Most,2,1,1,61-80
72,Most,2,1,1,61-80
72,Most,2,1,1,61-80
73,Most,2,1,1,61-80
73,Most,2,1,1,61-80
73,Most,2,1,1,61-80
74,Most,2,1,1,61-80
74,Most,2,1,1,61-80
74,Most,2,1,1,61-80
75,Most,2,1,1,61-80
75,Most,2,1,1,61-80
75,Most,2,1,1,61-80
76,Most,2,1,1,61-80
76,Most,2,1,1,61-80
76,Most,2,1,1,61-80
77,Most,2,1,1,61-80
77,Most,2,1,1,61-80
77,Most,2,1,1,61-80
78,Most,2,1,1,61-80
78,Most,2,1,1,61-80
78,Most,2,1,1,61-80
79,Most,2,1,1,61-80
79,Most,2,1,1,61-80
79,Most,2,1,1,61-80
80,Most,2,1,1,61-80
80,Most,2,1,1,61-80
80,Most,2,1,1,61-80
81,Most,2,1,1,81-100
81,Most,2,1,1,81-100
81,Most,2,1,1,81-100
82,Most,2,1,1,81-100
82,Most,2,1,1,81-100
82,Most,2,1,1,81-100
83,Most,2,1,1,81-100
83,Most,2,1,1,81-100
83,Most,2,1,1,81-100
84,Most,2,1,1,81-100
84,Most,2,1,1,81-100
84,Most,2,1,1,81-100
85,Most,2,1,1,81-100
85,Most,2,1,1,81-100
85,Most,2,1,1,81-100
86,Most,2,1,1,81-100
86,Most,2,1,1,81-100
86,Most,2,1,1,81-100
87,Most,2,1,1,81-100
87,Most,2,1,1,81-100
87,Most,2,1,1,81-100
88,Most,2,1,1,81-100
88,Most,2,1,1,81-100
88,Most,2,1,1,81-100
89,Most,2,1,1,81-100
89,Most,2,1,1,81-100
89,Most,2,1,1,81-100
90,Most,2,1,1,81-100
90,Most,2,1,1,81-100
90,Most,2,1,1,81-100
91,Most,2,1,1,81-100
91,Most,2,1,1,81-100
91,Most,2,1,1,81-100
92,Most,2,1,1,81-100
92,Most,2,1,1,81-100
92,Most,2,1,1,81-100
93,Most,2,1,1,81-100
93,Most,2,1,1,81-100
93,Most,2,1,1,81-100
94,Most,2,1,1,81-100
94,Most,2,1,1,81-100
94,Most,2,1,1,81-100
95,Most,2,1,1,81-100
95,Most,2,1,1,81-100
95,Most,2,1,1,81-100
96,Most,2,1,1,81-100
96,Most,2,1,1,81-100
96,Most,2,1,1,81-100
97,Most,2,1,1,81-100
97,Most,2,1,1,81-100
97,Most,2,1,1,81-100
98,Most,2,1,1,81-100
98,Most,2,1,1,81-100
98,Most,2,1,1,81-100
99,Most,2,1,1,81-100
99,Most,2,1,1,81-100
99,Most,2,1,1,81-100
100,Most,2,1,1,81-100
100,Most,2,1,1,81-100
100,Most,2,1,1,81-100
1,Most,3,0.000203473507678191,0,1-20
1,Most,3,0.000203473507678191,0,1-20
1,Most,3,0.000203473507678191,0,1-20
2,Most,3,0.00024052139812436,0,1-20
2,Most,3,0.00024052139812436,0,1-20
2,Most,3,0.00024052139812436,0,1-20
3,Most,3,0.000284312947192721,0,1-20
3,Most,3,0.000284312947192721,0,1-20
3,Most,3,0.000284312947192721,0,1-20
4,Most,3,0.000336074910282152,0,1-20
4,Most,3,0.000336074910282152,0,1-20
4,Most,3,0.000336074910282152,0,1-20
5,Most,3,0.000397256902166862,0,1-20
5,Most,3,0.000397256902166862,0,1-20
5,Most,3,0.000397256902166862,0,1-20
6,Most,3,0.000469571762669844,0,1-20
6,Most,3,0.000469571762669844,0,1-20
6,Most,3,0.000469571762669844,0,1-20
7,Most,3,0.000555043185848077,0,1-20
7,Most,3,0.000555043185848077,0,1-20
7,Most,3,0.000555043185848077,0,1-20
8,Most,3,0.000656061900703063,0,1-20
8,Most,3,0.000656061900703063,0,1-20
8,Most,3,0.000656061900703063,0,1-20
9,Most,3,0.000775451912241845,0,1-20
9,Most,3,0.000775451912241845,0,1-20
9,Most,3,0.000775451912241845,0,1-20
10,Most,3,0.000916548567319927,0,1-20
10,Most,3,0.000916548567319927,0,1-20
10,Most,3,0.000916548567319927,0,1-20
11,Most,3,0.00108329050431423,0,1-20
11,Most,3,0.00108329050431423,0,1-20
11,Most,3,0.00108329050431423,0,1-20
12,Most,3,0.00128032788346217,0,1-20
12,Most,3,0.00128032788346217,0,1-20
12,Most,3,0.00128032788346217,0,1-20
13,Most,3,0.00151314967944588,0,1-20
13,Most,3,0.00151314967944588,0,1-20
13,Most,3,0.00151314967944588,0,1-20
14,Most,3,0.00178823325240679,0,1-20
14,Most,3,0.00178823325240679,0,1-20
14,Most,3,0.00178823325240679,0,1-20
15,Most,3,0.0021132198993339,0,1-20
15,Most,3,0.0021132198993339,0,1-20
15,Most,3,0.0021132198993339,0,1-20
16,Most,3,0.00249712062325796,0,1-20
16,Most,3,0.00249712062325796,0,1-20
16,Most,3,0.00249712062325796,0,1-20
17,Most,3,0.0029505569372077,0,1-20
17,Most,3,0.0029505569372077,0,1-20
17,Most,3,0.0029505569372077,0,1-20
18,Most,3,0.00348604213125604,0,1-20
18,Most,3,0.00348604213125604,0,1-20
18,Most,3,0.00348604213125604,0,1-20
19,Most,3,0.00411830905243684,0,1-20
19,Most,3,0.00411830905243684,0,1-20
19,Most,3,0.00411830905243684,0,1-20
20,Most,3,0.00486469104325001,0,1-20
20,Most,3,0.00486469104325001,0,1-20
20,Most,3,0.00486469104325001,0,1-20
21,Most,3,0.00574556319971487,0,21-40
21,Most,3,0.00574556319971487,0,21-40
21,Most,3,0.00574556319971487,0,21-40
22,Most,3,0.00678485146204178,0,21-40
22,Most,3,0.00678485146204178,0,21-40
22,Most,3,0.00678485146204178,0,21-40
23,Most,3,0.00801061712024975,0,21-40
23,Most,3,0.00801061712024975,0,21-40
23,Most,3,0.00801061712024975,0,21-40
24,Most,3,0.0094557239336422,0,21-40
24,Most,3,0.0094557239336422,0,21-40
24,Most,3,0.0094557239336422,0,21-40
25,Most,3,0.0111585939911699,0,21-40
25,Most,3,0.0111585939911699,0,21-40
25,Most,3,0.0111585939911699,0,21-40
26,Most,3,0.0131640563587227,0,21-40
26,Most,3,0.0131640563587227,0,21-40
26,Most,3,0.0131640563587227,0,21-40
27,Most,3,0.0155242890427549,0,21-40
27,Most,3,0.0155242890427549,0,21-40
27,Most,3,0.0155242890427549,0,21-40
28,Most,3,0.0182998492937485,0,21-40
28,Most,3,0.0182998492937485,0,21-40
28,Most,3,0.0182998492937485,0,21-40
29,Most,3,0.0215607790802481,0,21-40
29,Most,3,0.0215607790802481,0,21-40
29,Most,3,0.0215607790802481,0,21-40
30,Most,3,0.0253877608381092,0,21-40
30,Most,3,0.0253877608381092,0,21-40
30,Most,3,0.0253877608381092,0,21-40
31,Most,3,0.0298732823651748,0,21-40
31,Most,3,0.0298732823651748,0,21-40
31,Most,3,0.0298732823651748,0,21-40
32,Most,3,0.0351227479511697,0,21-40
32,Most,3,0.0351227479511697,0,21-40
32,Most,3,0.0351227479511697,0,21-40
33,Most,3,0.0412554445468183,0,21-40
33,Most,3,0.0412554445468183,0,21-40
33,Most,3,0.0412554445468183,0,21-40
