percent,qq,workerid,theta,resp,percent_cat
30,MoreThanHalf,1,0.0222944230241555,0,21-40
30,MoreThanHalf,1,0.0222944230241555,0,21-40
31,MoreThanHalf,1,0.025593347256894,0,21-40
31,MoreThanHalf,1,0.025593347256894,0,21-40
31,MoreThanHalf,1,0.025593347256894,0,21-40
32,MoreThanHalf,1,0.0293657544345684,0,21-40
32,MoreThanHalf,1,0.0293657544345684,0,21-40
32,MoreThanHalf,1,0.0293657544345684,0,21-40
33,MoreThanHalf,1,0.0336749901029447,1,21-40
33,MoreThanHalf,1,0.0336749901029447,0,21-40
33,MoreThanHalf,1,0.0336749901029447,0,21-40
34,MoreThanHalf,1,0.0385914366996963,0,21-40
34,MoreThanHalf,1,0.0385914366996963,0,21-40
34,MoreThanHalf,1,0.0385914366996963,0,21-40
35,MoreThanHalf,1,0.0441928431654893,0,21-40
35,MoreThanHalf,1,0.0441928431654893,0,21-40
35,MoreThanHalf,1,0.0441928431654893,0,21-40
36,MoreThanHalf,1,0.0505645130439719,0,21-40
36,MoreThanHalf,1,0.0505645130439719,0,21-40
36,MoreThanHalf,1,0.0505645130439719,0,21-40
37,MoreThanHalf,1,0.0577992895540882,0,21-40
37,MoreThanHalf,1,0.0577992895540882,0,21-40
37,MoreThanHalf,1,0.0577992895540882,0,21-40
38,MoreThanHalf,1,0.0659972630975191,0,21-40
38,MoreThanHalf,1,0.0659972630975191,0,21-40
38,MoreThanHalf,1,0.0659972630975191,0,21-40
39,MoreThanHalf,1,0.0752651138417644,0,21-40
39,MoreThanHalf,1,0.0752651138417644,0,21-40
39,MoreThanHalf,1,0.0752651138417644,0,21-40
40,MoreThanHalf,1,0.0857149909978825,0,21-40
40,MoreThanHalf,1,0.0857149909978825,0,21-40
40,MoreThanHalf,1,0.0857149909978825,0,21-40
41,MoreThanHalf,1,0.0974628235362285,0,41-60
41,MoreThanHalf,1,0.0974628235362285,0,41-60
41,MoreThanHalf,1,0.0974628235362285,0,41-60
42,MoreThanHalf,1,0.110625957525731,0,41-60
42,MoreThanHalf,1,0.110625957525731,0,41-60
42,MoreThanHalf,1,0.110625957525731,0,41-60
43,MoreThanHalf,1,0.125320027002133,0,41-60
43,MoreThanHalf,1,0.125320027002133,0,41-60
43,MoreThanHalf,1,0.125320027002133,0,41-60
44,MoreThanHalf,1,0.141654992759165,0,41-60
44,MoreThanHalf,1,0.141654992759165,0,41-60
44,MoreThanHalf,1,0.141654992759165,0,41-60
45,MoreThanHalf,1,0.159730331155605,0,41-60
45,MoreThanHalf,1,0.159730331155605,0,41-60
45,MoreThanHalf,1,0.159730331155605,0,41-60
46,MoreThanHalf,1,0.179629426338388,0,41-60
46,MoreThanHalf,1,0.179629426338388,0,41-60
46,MoreThanHalf,1,0.179629426338388,0,41-60
47,MoreThanHalf,1,0.201413315119257,0,41-60
47,MoreThanHalf,1,0.201413315119257,0,41-60
47,MoreThanHalf,1,0.201413315119257,0,41-60
48,MoreThanHalf,1,0.225114050806143,0,41-60
48,MoreThanHalf,1,0.225114050806143,0,41-60
48,MoreThanHalf,1,0.225114050806143,0,41-60
49,MoreThanHalf,1,0.250728081322006,0,41-60
49,MoreThanHalf,1,0.250728081322006,0,41-60
49,MoreThanHalf,1,0.250728081322006,0,41-60
50,MoreThanHalf,1,0.278210161618591,0,41-60
50,MoreThanHalf,1,0.278210161618591,1,41-60
50,MoreThanHalf,1,0.278210161618591,0,41-60
51,MoreThanHalf,1,0.307468417630307,0,41-60
51,MoreThanHalf,1,0.307468417630307,0,41-60
51,MoreThanHalf,1,0.307468417630307,0,41-60
52,MoreThanHalf,1,0.338361221505187,1,41-60
52,MoreThanHalf,1,0.338361221505187,0,41-60
52,MoreThanHalf,1,0.338361221505187,0,41-60
53,MoreThanHalf,1,0.370696499209578,0,41-60
53,MoreThanHalf,1,0.370696499209578,1,41-60
53,MoreThanHalf,1,0.370696499209578,1,41-60
54,MoreThanHalf,1,0.404233953701434,0,41-60
54,MoreThanHalf,1,0.404233953701434,0,41-60
54,MoreThanHalf,1,0.404233953701434,0,41-60
55,MoreThanHalf,1,0.438690447736199,0,41-60
55,MoreThanHalf,1,0.438690447736199,1,41-60
55,MoreThanHalf,1,0.438690447736199,0,41-60
56,MoreThanHalf,1,0.473748470020137,0,41-60
56,MoreThanHalf,1,0.473748470020137,0,41-60
56,MoreThanHalf,1,0.473748470020137,0,41-60
57,MoreThanHalf,1,0.509067249633872,0,41-60
57,MoreThanHalf,1,0.509067249633872,0,41-60
57,MoreThanHalf,1,0.509067249633872,1,41-60
58,MoreThanHalf,1,0.54429574578683,0,41-60
58,MoreThanHalf,1,0.54429574578683,0,41-60
58,MoreThanHalf,1,0.54429574578683,0,41-60
59,MoreThanHalf,1,0.57908648628218,1,41-60
59,MoreThanHalf,1,0.57908648628218,1,41-60
59,MoreThanHalf,1,0.57908648628218,0,41-60
60,MoreThanHalf,1,0.61310910965384,0,41-60
60,MoreThanHalf,1,0.61310910965384,1,41-60
60,MoreThanHalf,1,0.61310910965384,1,41-60
61,MoreThanHalf,1,0.646062507529566,1,61-80
61,MoreThanHalf,1,0.646062507529566,1,61-80
61,MoreThanHalf,1,0.646062507529566,1,61-80
62,MoreThanHalf,1,0.677684656623498,1,61-80
62,MoreThanHalf,1,0.677684656623498,1,61-80
62,MoreThanHalf,1,0.677684656623498,1,61-80
63,MoreThanHalf,1,0.707759534168791,1,61-80
63,MoreThanHalf,1,0.707759534168791,0,61-80
63,MoreThanHalf,1,0.707759534168791,1,61-80
64,MoreThanHalf,1,0.736120867218577,1,61-80
64,MoreThanHalf,1,0.736120867218577,0,61-80
64,MoreThanHalf,1,0.736120867218577,0,61-80
65,MoreThanHalf,1,0.762652811909349,0,61-80
65,MoreThanHalf,1,0.762652811909349,1,61-80
65,MoreThanHalf,1,0.762652811909349,0,61-80
66,MoreThanHalf,1,0.787287941420038,1,61-80
66,MoreThanHalf,1,0.787287941420038,1,61-80
66,MoreThanHalf,1,0.787287941420038,1,61-80
67,MoreThanHalf,1,0.810003109569811,1,61-80
67,MoreThanHalf,1,0.810003109569811,1,61-80
67,MoreThanHalf,1,0.810003109569811,1,61-80
68,MoreThanHalf,1,0.830813842524348,1,61-80
68,MoreThanHalf,1,0.830813842524348,1,61-80
68,MoreThanHalf,1,0.830813842524348,1,61-80
69,MoreThanHalf,1,0.849767905114293,0,61-80
69,MoreThanHalf,1,0.849767905114293,1,61-80
69,MoreThanHalf,1,0.849767905114293,1,61-80
70,MoreThanHalf,1,0.866938614180255,1,61-80
70,MoreThanHalf,1,0.866938614180255,1,61-80
70,MoreThanHalf,1,0.866938614180255,0,61-80
71,MoreThanHalf,1,0.882418356807729,1,61-80
71,MoreThanHalf,1,0.882418356807729,1,61-80
71,MoreThanHalf,1,0.882418356807729,1,61-80
72,MoreThanHalf,1,0.896312641917867,1,61-80
72,MoreThanHalf,1,0.896312641917867,1,61-80
72,MoreThanHalf,1,0.896312641917867,1,61-80
73,MoreThanHalf,1,0.908734889209388,1,61-80
73,MoreThanHalf,1,0.908734889209388,1,61-80
73,MoreThanHalf,1,0.908734889209388,1,61-80
74,MoreThanHalf,1,0.919802052530884,1,61-80
74,MoreThanHalf,1,0.919802052530884,0,61-80
74,MoreThanHalf,1,0.919802052530884,1,61-80
75,MoreThanHalf,1,0.929631091409474,1,61-80
75,MoreThanHalf,1,0.929631091409474,1,61-80
75,MoreThanHalf,1,0.929631091409474,0,61-80
76,MoreThanHalf,1,0.938336245578369,1,61-80
76,MoreThanHalf,1,0.938336245578369,1,61-80
76,MoreThanHalf,1,0.938336245578369,1,61-80
77,MoreThanHalf,1,0.946027030536492,1,61-80
77,MoreThanHalf,1,0.946027030536492,1,61-80
77,MoreThanHalf,1,0.946027030536492,1,61-80
78,MoreThanHalf,1,0.95280685335235,1,61-80
78,MoreThanHalf,1,0.95280685335235,1,61-80
78,MoreThanHalf,1,0.95280685335235,1,61-80
79,MoreThanHalf,1,0.958772142528327,1,61-80
79,MoreThanHalf,1,0.958772142528327,1,61-80
79,MoreThanHalf,1,0.958772142528327,1,61-80
80,MoreThanHalf,1,0.964011889502383,1,61-80
80,MoreThanHalf,1,0.964011889502383,1,61-80
80,MoreThanHalf,1,0.964011889502383,1,61-80
81,MoreThanHalf,1,0.968607508710461,1,81-100
81,MoreThanHalf,1,0.968607508710461,1,81-100
81,MoreThanHalf,1,0.968607508710461,1,81-100
82,MoreThanHalf,1,0.972632935321675,1,81-100
82,MoreThanHalf,1,0.972632935321675,1,81-100
82,MoreThanHalf,1,0.972632935321675,1,81-100
83,MoreThanHalf,1,0.976154892841035,1,81-100
83,MoreThanHalf,1,0.976154892841035,1,81-100
83,MoreThanHalf,1,0.976154892841035,0,81-100
84,MoreThanHalf,1,0.979233275476932,1,81-100
84,MoreThanHalf,1,0.979233275476932,1,81-100
84,MoreThanHalf,1,0.979233275476932,1,81-100
85,MoreThanHalf,1,0.98192160174466,1,81-100
85,MoreThanHalf,1,0.98192160174466,1,81-100
85,MoreThanHalf,1,0.98192160174466,1,81-100
86,MoreThanHalf,1,0.984267505856274,1,81-100
86,MoreThanHalf,1,0.984267505856274,1,81-100
86,MoreThanHalf,1,0.984267505856274,1,81-100
87,MoreThanHalf,1,0.986313241922959,1,81-100
87,MoreThanHalf,1,0.986313241922959,1,81-100
87,MoreThanHalf,1,0.986313241922959,1,81-100
88,MoreThanHalf,1,0.988096182921954,1,81-100
88,MoreThanHalf,1,0.988096182921954,1,81-100
88,MoreThanHalf,1,0.988096182921954,1,81-100
89,MoreThanHalf,1,0.989649301900105,1,81-100
89,MoreThanHalf,1,0.989649301900105,1,81-100
89,MoreThanHalf,1,0.989649301900105,1,81-100
90,MoreThanHalf,1,0.991001627185828,1,81-100
90,MoreThanHalf,1,0.991001627185828,1,81-100
90,MoreThanHalf,1,0.991001627185828,1,81-100
91,MoreThanHalf,1,0.992178666656606,1,81-100
91,MoreThanHalf,1,0.992178666656606,1,81-100
91,MoreThanHalf,1,0.992178666656606,1,81-100
92,MoreThanHalf,1,0.993202798546725,1,81-100
92,MoreThanHalf,1,0.993202798546725,1,81-100
92,MoreThanHalf,1,0.993202798546725,1,81-100
93,MoreThanHalf,1,0.994093628047968,1,81-100
93,MoreThanHalf,1,0.994093628047968,1,81-100
93,MoreThanHalf,1,0.994093628047968,1,81-100
94,MoreThanHalf,1,0.994868310198956,1,81-100
94,MoreThanHalf,1,0.994868310198956,1,81-100
94,MoreThanHalf,1,0.994868310198956,1,81-100
95,MoreThanHalf,1,0.995541840397877,1,81-100
95,MoreThanHalf,1,0.995541840397877,1,81-100
95,MoreThanHalf,1,0.995541840397877,1,81-100
96,MoreThanHalf,1,0.996127314407122,1,81-100
96,MoreThanHalf,1,0.996127314407122,1,81-100
96,MoreThanHalf,1,0.996127314407122,1,81-100
97,MoreThanHalf,1,0.996636160025727,1,81-100
97,MoreThanHalf,1,0.996636160025727,1,81-100
97,MoreThanHalf,1,0.996636160025727,1,81-100
98,MoreThanHalf,1,0.99707834274863,1,81-100
98,MoreThanHalf,1,0.99707834274863,1,81-100
98,MoreThanHalf,1,0.99707834274863,1,81-100
99,MoreThanHalf,1,0.997462547758384,1,81-100
99,MoreThanHalf,1,0.997462547758384,1,81-100
99,MoreThanHalf,1,0.997462547758384,1,81-100
100,MoreThanHalf,1,0.997796340541853,1,81-100
100,MoreThanHalf,1,0.997796340541853,1,81-100
100,MoreThanHalf,1,0.997796340541853,1,81-100
1,MoreThanHalf,2,0.00292117115813654,0,1-20
1,MoreThanHalf,2,0.00292117115813654,0,1-20
1,MoreThanHalf,2,0.00292117115813654,0,1-20
2,MoreThanHalf,2,0.00329239254361756,0,1-20
2,MoreThanHalf,2,0.00329239254361756,0,1-20
2,MoreThanHalf,2,0.00329239254361756,0,1-20
3,MoreThanHalf,2,0.00371061305010316,0,1-20
3,MoreThanHalf,2,0.00371061305010316,0,1-20
3,MoreThanHalf,2,0.00371061305010316,0,1-20
4,MoreThanHalf,2,0.00418173567958756,0,1-20
4,MoreThanHalf,2,0.00418173567958756,0,1-20
4,MoreThanHalf,2,0.00418173567958756,0,1-20
5,MoreThanHalf,2,0.00471239205384005,0,1-20
5,MoreThanHalf,2,0.00471239205384005,0,1-20
5,MoreThanHalf,2,0.00471239205384005,0,1-20
6,MoreThanHalf,2,0.00531002889887379,0,1-20
6,MoreThanHalf,2,0.00531002889887379,0,1-20
6,MoreThanHalf,2,0.00531002889887379,0,1-20
7,MoreThanHalf,2,0.00598300385847559,0,1-20
7,MoreThanHalf,2,0.00598300385847559,0,1-20
7,MoreThanHalf,2,0.00598300385847559,0,1-20
8,MoreThanHalf,2,0.00674069138372561,0,1-20
8,MoreThanHalf,2,0.00674069138372561,0,1-20
8,MoreThanHalf,2,0.00674069138372561,0,1-20
9,MoreThanHalf,2,0.00759359942823278,0,1-20
9,MoreThanHalf,2,0.00759359942823278,0,1-20
9,MoreThanHalf,2,0.00759359942823278,0,1-20
10,MoreThanHalf,2,0.00855349763209667,0,1-20
10,MoreThanHalf,2,0.00855349763209667,0,1-20
10,MoreThanHalf,2,0.00855349763209667,0,1-20
11,MoreThanHalf,2,0.00963355759151321,0,1-20
11,MoreThanHalf,2,0.00963355759151321,0,1-20
11,MoreThanHalf,2,0.00963355759151321,0,1-20
12,MoreThanHalf,2,0.0108485056732207,0,1-20
12,MoreThanHalf,2,0.0108485056732207,0,1-20
12,MoreThanHalf,2,0.0108485056732207,0,1-20
13,MoreThanHalf,2,0.0122147886285886,0,1-20
13,MoreThanHalf,2,0.0122147886285886,0,1-20
13,MoreThanHalf,2,0.0122147886285886,0,1-20
14,MoreThanHalf,2,0.013750751972841,0,1-20
14,MoreThanHalf,2,0.013750751972841,0,1-20
14,MoreThanHalf,2,0.013750751972841,0,1-20
15,MoreThanHalf,2,0.0154768306988424,0,1-20
15,MoreThanHalf,2,0.0154768306988424,0,1-20
15,MoreThanHalf,2,0.0154768306988424,0,1-20
16,MoreThanHalf,2,0.0174157513663656,0,1-20
16,MoreThanHalf,2,0.0174157513663656,0,1-20
16,MoreThanHalf,2,0.0174157513663656,0,1-20
17,MoreThanHalf,2,0.0195927439171119,0,1-20
17,MoreThanHalf,2,0.0195927439171119,0,1-20
17,MoreThanHalf,2,0.0195927439171119,0,1-20
18,MoreThanHalf,2,0.0220357606794937,0,1-20
18,MoreThanHalf,2,0.0220357606794937,0,1-20
18,MoreThanHalf,2,0.0220357606794937,0,1-20
19,MoreThanHalf,2,0.0247756989087198,0,1-20
19,MoreThanHalf,2,0.0247756989087198,0,1-20
19,MoreThanHalf,2,0.0247756989087198,0,1-20
20,MoreThanHalf,2,0.0278466218186922,0,1-20
20,MoreThanHalf,2,0.0278466218186922,0,1-20
20,MoreThanHalf,2,0.0278466218186922,0,1-20
21,MoreThanHalf,2,0.0312859713649684,0,21-40
21,MoreThanHalf,2,0.0312859713649684,0,21-40
21,MoreThanHalf,2,0.0312859713649684,0,21-40
22,MoreThanHalf,2,0.0351347639993412,0,21-40
22,MoreThanHalf,2,0.0351347639993412,0,21-40
22,MoreThanHalf,2,0.0351347639993412,0,21-40
23,MoreThanHalf,2,0.0394377582133531,0,21-40
23,MoreThanHalf,2,0.0394377582133531,0,21-40
23,MoreThanHalf,2,0.0394377582133531,0,21-40
24,MoreThanHalf,2,0.0442435799153156,0,21-40
24,MoreThanHalf,2,0.0442435799153156,0,21-40
24,MoreThanHalf,2,0.0442435799153156,0,21-40
25,MoreThanHalf,2,0.0496047885670914,1,21-40
25,MoreThanHalf,2,0.0496047885670914,0,21-40
25,MoreThanHalf,2,0.0496047885670914,0,21-40
26,MoreThanHalf,2,0.0555778636098905,0,21-40
26,MoreThanHalf,2,0.0555778636098905,0,21-40
26,MoreThanHalf,2,0.0555778636098905,0,21-40
27,MoreThanHalf,2,0.0622230871596655,0,21-40
27,MoreThanHalf,2,0.0622230871596655,1,21-40
27,MoreThanHalf,2,0.0622230871596655,0,21-40
28,MoreThanHalf,2,0.0696042954596126,0,21-40
28,MoreThanHalf,2,0.0696042954596126,0,21-40
28,MoreThanHalf,2,0.0696042954596126,0,21-40
29,MoreThanHalf,2,0.0777884684487458,0,21-40
29,MoreThanHalf,2,0.0777884684487458,0,21-40
29,MoreThanHalf,2,0.0777884684487458,0,21-40
30,MoreThanHalf,2,0.0868451244724593,0,21-40
30,MoreThanHalf,2,0.0868451244724593,0,21-40
30,MoreThanHalf,2,0.0868451244724593,0,21-40
31,MoreThanHalf,2,0.0968454861910767,0,21-40
31,MoreThanHalf,2,0.0968454861910767,0,21-40
31,MoreThanHalf,2,0.0968454861910767,0,21-40
32,MoreThanHalf,2,0.107861384842476,0,21-40
32,MoreThanHalf,2,0.107861384842476,0,21-40
32,MoreThanHalf,2,0.107861384842476,0,21-40
33,MoreThanHalf,2,0.119963874012563,0,21-40
33,MoreThanHalf,2,0.119963874012563,0,21-40
33,MoreThanHalf,2,0.119963874012563,0,21-40
34,MoreThanHalf,2,0.13322153186077,0,21-40
34,MoreThanHalf,2,0.13322153186077,0,21-40
34,MoreThanHalf,2,0.13322153186077,0,21-40
35,MoreThanHalf,2,0.147698443212348,0,21-40
35,MoreThanHalf,2,0.147698443212348,0,21-40
35,MoreThanHalf,2,0.147698443212348,0,21-40
36,MoreThanHalf,2,0.16345187077302,0,21-40
36,MoreThanHalf,2,0.16345187077302,0,21-40
36,MoreThanHalf,2,0.16345187077302,1,21-40
37,MoreThanHalf,2,0.180529648285501,0,21-40
37,MoreThanHalf,2,0.180529648285501,0,21-40
37,MoreThanHalf,2,0.180529648285501,1,21-40
38,MoreThanHalf,2,0.198967357461829,0,21-40
38,MoreThanHalf,2,0.198967357461829,0,21-40
38,MoreThanHalf,2,0.198967357461829,0,21-40
39,MoreThanHalf,2,0.218785383849199,0,21-40
39,MoreThanHalf,2,0.218785383849199,1,21-40
39,MoreThanHalf,2,0.218785383849199,1,21-40
40,MoreThanHalf,2,0.239985982181732,0,21-40
40,MoreThanHalf,2,0.239985982181732,0,21-40
40,MoreThanHalf,2,0.239985982181732,0,21-40
41,MoreThanHalf,2,0.262550515783348,0,41-60
41,MoreThanHalf,2,0.262550515783348,0,41-60
41,MoreThanHalf,2,0.262550515783348,0,41-60
42,MoreThanHalf,2,0.286437062629354,0,41-60
42,MoreThanHalf,2,0.286437062629354,0,41-60
42,MoreThanHalf,2,0.286437062629354,0,41-60
43,MoreThanHalf,2,0.31157859738308,1,41-60
43,MoreThanHalf,2,0.31157859738308,0,41-60
43,MoreThanHalf,2,0.31157859738308,1,41-60
44,MoreThanHalf,2,0.337881958646214,0,41-60
44,MoreThanHalf,2,0.337881958646214,0,41-60
44,MoreThanHalf,2,0.337881958646214,0,41-60
45,MoreThanHalf,2,0.365227789242452,0,41-60
45,MoreThanHalf,2,0.365227789242452,1,41-60
45,MoreThanHalf,2,0.365227789242452,1,41-60
46,MoreThanHalf,2,0.393471592093539,0,41-60
46,MoreThanHalf,2,0.393471592093539,0,41-60
46,MoreThanHalf,2,0.393471592093539,0,41-60
47,MoreThanHalf,2,0.422445975789395,1,41-60
47,MoreThanHalf,2,0.422445975789395,0,41-60
47,MoreThanHalf,2,0.422445975789395,1,41-60
48,MoreThanHalf,2,0.451964076800163,0,41-60
48,MoreThanHalf,2,0.451964076800163,1,41-60
48,MoreThanHalf,2,0.451964076800163,1,41-60
49,MoreThanHalf,2,0.481824047808881,0,41-60
49,MoreThanHalf,2,0.481824047808881,0,41-60
49,MoreThanHalf,2,0.481824047808881,1,41-60
50,MoreThanHalf,2,0.511814405268891,1,41-60
50,MoreThanHalf,2,0.511814405268891,0,41-60
50,MoreThanHalf,2,0.511814405268891,1,41-60
51,MoreThanHalf,2,0.541719946744479,0,41-60
51,MoreThanHalf,2,0.541719946744479,0,41-60
51,MoreThanHalf,2,0.541719946744479,1,41-60
52,MoreThanHalf,2,0.571327891669144,1,41-60
52,MoreThanHalf,2,0.571327891669144,1,41-60
52,MoreThanHalf,2,0.571327891669144,1,41-60
53,MoreThanHalf,2,0.600433876385662,1,41-60
53,MoreThanHalf,2,0.600433876385662,1,41-60
53,MoreThanHalf,2,0.600433876385662,0,41-60
54,MoreThanHalf,2,0.628847449211528,0,41-60
54,MoreThanHalf,2,0.628847449211528,1,41-60
54,MoreThanHalf,2,0.628847449211528,1,41-60
55,MoreThanHalf,2,0.656396761512914,1,41-60
55,MoreThanHalf,2,0.656396761512914,1,41-60
55,MoreThanHalf,2,0.656396761512914,0,41-60
56,MoreThanHalf,2,0.682932228786862,1,41-60
56,MoreThanHalf,2,0.682932228786862,1,41-60
56,MoreThanHalf,2,0.682932228786862,0,41-60
57,MoreThanHalf,2,0.708329030260054,1,41-60
57,MoreThanHalf,2,0.708329030260054,0,41-60
57,MoreThanHalf,2,0.708329030260054,0,41-60
58,MoreThanHalf,2,0.732488413778689,1,41-60
58,MoreThanHalf,2,0.732488413778689,1,41-60
58,MoreThanHalf,2,0.732488413778689,0,41-60
59,MoreThanHalf,2,0.755337862929136,1,41-60
59,MoreThanHalf,2,0.755337862929136,0,41-60
59,MoreThanHalf,2,0.755337862929136,1,41-60
60,MoreThanHalf,2,0.776830256267011,1,41-60
60,MoreThanHalf,2,0.776830256267011,1,41-60
60,MoreThanHalf,2,0.776830256267011,1,41-60
61,MoreThanHalf,2,0.79694219889334,0,61-80
61,MoreThanHalf,2,0.79694219889334,1,61-80
61,MoreThanHalf,2,0.79694219889334,1,61-80
62,MoreThanHalf,2,0.815671732977907,1,61-80
62,MoreThanHalf,2,0.815671732977907,1,61-80
62,MoreThanHalf,2,0.815671732977907,0,61-80
63,MoreThanHalf,2,0.833035638107839,1,61-80
63,MoreThanHalf,2,0.833035638107839,1,61-80
63,MoreThanHalf,2,0.833035638107839,1,61-80
64,MoreThanHalf,2,0.849066518751389,1,61-80
64,MoreThanHalf,2,0.849066518751389,1,61-80
64,MoreThanHalf,2,0.849066518751389,0,61-80
65,MoreThanHalf,2,0.863809850025976,0,61-80
65,MoreThanHalf,2,0.863809850025976,0,61-80
65,MoreThanHalf,2,0.863809850025976,1,61-80
66,MoreThanHalf,2,0.877321119796649,1,61-80
66,MoreThanHalf,2,0.877321119796649,1,61-80
66,MoreThanHalf,2,0.877321119796649,1,61-80
67,MoreThanHalf,2,0.889663169699841,1,61-80
67,MoreThanHalf,2,0.889663169699841,1,61-80
67,MoreThanHalf,2,0.889663169699841,1,61-80
68,MoreThanHalf,2,0.900903803696599,1,61-80
68,MoreThanHalf,2,0.900903803696599,1,61-80
68,MoreThanHalf,2,0.900903803696599,1,61-80
69,MoreThanHalf,2,0.911113702700895,1,61-80
69,MoreThanHalf,2,0.911113702700895,1,61-80
69,MoreThanHalf,2,0.911113702700895,0,61-80
70,MoreThanHalf,2,0.920364659059774,1,61-80
70,MoreThanHalf,2,0.920364659059774,1,61-80
