percent,qq,workerid,theta,resp,percent_cat
19,Few,1,2.22044604925031e-16,0,1-20
19,Few,1,2.22044604925031e-16,0,1-20
20,Few,1,2.22044604925031e-16,0,1-20
20,Few,1,2.22044604925031e-16,0,1-20
20,Few,1,2.22044604925031e-16,0,1-20
21,Few,1,2.22044604925031e-16,0,21-40
21,Few,1,2.22044604925031e-16,0,21-40
21,Few,1,2.22044604925031e-16,0,21-40
22,Few,1,2.22044604925031e-16,0,21-40
22,Few,1,2.22044604925031e-16,0,21-40
22,Few,1,2.22044604925031e-16,0,21-40
23,Few,1,2.22044604925031e-16,0,21-40
23,Few,1,2.22044604925031e-16,0,21-40
23,Few,1,2.22044604925031e-16,0,21-40
24,Few,1,2.22044604925031e-16,0,21-40
24,Few,1,2.22044604925031e-16,0,21-40
24,Few,1,2.22044604925031e-16,0,21-40
25,Few,1,2.22044604925031e-16,0,21-40
25,Few,1,2.22044604925031e-16,0,21-40
25,Few,1,2.22044604925031e-16,0,21-40
26,Few,1,2.22044604925031e-16,0,21-40
26,Few,1,2.22044604925031e-16,0,21-40
26,Few,1,2.22044604925031e-16,0,21-40
27,Few,1,2.22044604925031e-16,0,21-40
27,Few,1,2.22044604925031e-16,0,21-40
27,Few,1,2.22044604925031e-16,0,21-40
28,Few,1,2.22044604925031e-16,0,21-40
28,Few,1,2.22044604925031e-16,0,21-40
28,Few,1,2.22044604925031e-16,0,21-40
29,Few,1,2.22044604925031e-16,0,21-40
29,Few,1,2.22044604925031e-16,0,21-40
29,Few,1,2.22044604925031e-16,0,21-40
30,Few,1,2.22044604925031e-16,0,21-40
30,Few,1,2.22044604925031e-16,0,21-40
30,Few,1,2.22044604925031e-16,0,21-40
31,Few,1,2.22044604925031e-16,0,21-40
31,Few,1,2.22044604925031e-16,0,21-40
31,Few,1,2.22044604925031e-16,0,21-40
32,Few,1,2.22044604925031e-16,0,21-40
32,Few,1,2.22044604925031e-16,0,21-40
32,Few,1,2.22044604925031e-16,0,21-40
33,Few,1,2.22044604925031e-16,0,21-40
33,Few,1,2.22044604925031e-16,0,21-40
33,Few,1,2.22044604925031e-16,0,21-40
34,Few,1,2.22044604925031e-16,0,21-40
34,Few,1,2.22044604925031e-16,0,21-40
34,Few,1,2.22044604925031e-16,0,21-40
35,Few,1,2.22044604925031e-16,0,21-40
35,Few,1,2.22044604925031e-16,0,21-40
35,Few,1,2.22044604925031e-16,0,21-40
36,Few,1,2.22044604925031e-16,0,21-40
36,Few,1,2.22044604925031e-16,0,21-40
36,Few,1,2.22044604925031e-16,0,21-40
37,Few,1,2.22044604925031e-16,0,21-40
37,Few,1,2.22044604925031e-16,0,21-40
37,Few,1,2.22044604925031e-16,0,21-40
38,Few,1,3.14707222803797e-13,0,21-40
38,Few,1,3.14707222803797e-13,0,21-40
38,Few,1,3.14707222803797e-13,0,21-40
39,Few,1,3.5560715627868e-12,0,21-40
39,Few,1,3.5560715627868e-12,0,21-40
39,Few,1,3.5560715627868e-12,0,21-40
40,Few,1,4.01822520836219e-11,0,21-40
40,Few,1,4.01822520836219e-11,0,21-40
40,Few,1,4.01822520836219e-11,0,21-40
41,Few,1,4.54044119583835e-10,0,41-60
41,Few,1,4.54044119583835e-10,0,41-60
41,Few,1,4.54044119583835e-10,0,41-60
42,Few,1,5.13052531801532e-09,0,41-60
42,Few,1,5.13052531801532e-09,0,41-60
42,Few,1,5.13052531801532e-09,0,41-60
43,Few,1,5.79729758312557e-08,0,41-60
43,Few,1,5.79729758312557e-08,0,41-60
43,Few,1,5.79729758312557e-08,0,41-60
44,Few,1,6.55072120150357e-07,0,41-60
44,Few,1,6.55072120150357e-07,0,41-60
44,Few,1,6.55072120150357e-07,0,41-60
45,Few,1,7.402015118666e-06,0,41-60
45,Few,1,7.402015118666e-06,0,41-60
45,Few,1,7.402015118666e-06,0,41-60
46,Few,1,8.36335710609168e-05,0,41-60
46,Few,1,8.36335710609168e-05,0,41-60
46,Few,1,8.36335710609168e-05,0,41-60
47,Few,1,0.00094421410810291,0,41-60
47,Few,1,0.00094421410810291,0,41-60
47,Few,1,0.00094421410810291,0,41-60
48,Few,1,0.010566499536956,0,41-60
48,Few,1,0.010566499536956,0,41-60
48,Few,1,0.010566499536956,0,41-60
49,Few,1,0.10767864812025,0,41-60
49,Few,1,0.10767864812025,0,41-60
49,Few,1,0.10767864812025,0,41-60
50,Few,1,0.576908192926835,1,41-60
50,Few,1,0.576908192926835,1,41-60
50,Few,1,0.576908192926835,1,41-60
51,Few,1,0.939052749805692,1,41-60
51,Few,1,0.939052749805692,1,41-60
51,Few,1,0.939052749805692,1,41-60
52,Few,1,0.994288989277091,1,41-60
52,Few,1,0.994288989277091,1,41-60
52,Few,1,0.994288989277091,1,41-60
53,Few,1,0.99949193899889,1,41-60
53,Few,1,0.99949193899889,1,41-60
53,Few,1,0.99949193899889,1,41-60
54,Few,1,0.999955016499763,1,41-60
54,Few,1,0.999955016499763,1,41-60
54,Few,1,0.999955016499763,1,41-60
55,Few,1,0.999996018861639,1,41-60
55,Few,1,0.999996018861639,1,41-60
55,Few,1,0.999996018861639,1,41-60
56,Few,1,0.999999647673698,1,41-60
56,Few,1,0.999999647673698,1,41-60
56,Few,1,0.999999647673698,1,41-60
57,Few,1,0.999999968819619,1,41-60
57,Few,1,0.999999968819619,1,41-60
57,Few,1,0.999999968819619,1,41-60
58,Few,1,0.999999997240581,1,41-60
58,Few,1,0.999999997240581,1,41-60
58,Few,1,0.999999997240581,1,41-60
59,Few,1,0.999999999755795,1,41-60
59,Few,1,0.999999999755795,1,41-60
59,Few,1,0.999999999755795,1,41-60
60,Few,1,0.999999999978388,1,41-60
60,Few,1,0.999999999978388,1,41-60
60,Few,1,0.999999999978388,1,41-60
61,Few,1,0.999999999998087,1,61-80
61,Few,1,0.999999999998087,1,61-80
61,Few,1,0.999999999998087,1,61-80
62,Few,1,0.999999999999831,1,61-80
62,Few,1,0.999999999999831,1,61-80
62,Few,1,0.999999999999831,1,61-80
63,Few,1,1,1,61-80
63,Few,1,1,1,61-80
63,Few,1,1,1,61-80
64,Few,1,1,1,61-80
64,Few,1,1,1,61-80
64,Few,1,1,1,61-80
65,Few,1,1,1,61-80
65,Few,1,1,1,61-80
65,Few,1,1,1,61-80
66,Few,1,1,1,61-80
66,Few,1,1,1,61-80
66,Few,1,1,1,61-80
67,Few,1,1,1,61-80
67,Few,1,1,1,61-80
67,Few,1,1,1,61-80
68,Few,1,1,1,61-80
68,Few,1,1,1,61-80
68,Few,1,1,1,61-80
69,Few,1,1,1,61-80
69,Few,1,1,1,61-80
69,Few,1,1,1,61-80
70,Few,1,1,1,61-80
70,Few,1,1,1,61-80
70,Few,1,1,1,61-80
71,Few,1,1,1,61-80
71,Few,1,1,1,61-80
71,Few,1,1,1,61-80
72,Few,1,1,1,61-80
72,Few,1,1,1,61-80
72,Few,1,1,1,61-80
73,Few,1,1,1,61-80
73,Few,1,1,1,61-80
73,Few,1,1,1,61-80
74,Few,1,1,1,61-80
74,Few,1,1,1,61-80
74,Few,1,1,1,61-80
75,Few,1,1,1,61-80
75,Few,1,1,1,61-80
75,Few,1,1,1,61-80
76,Few,1,1,1,61-80
76,Few,1,1,1,61-80
76,Few,1,1,1,61-80
77,Few,1,1,1,61-80
77,Few,1,1,1,61-80
77,Few,1,1,1,61-80
78,Few,1,1,1,61-80
78,Few,1,1,1,61-80
78,Few,1,1,1,61-80
79,Few,1,1,1,61-80
79,Few,1,1,1,61-80
79,Few,1,1,1,61-80
80,Few,1,1,1,61-80
80,Few,1,1,1,61-80
80,Few,1,1,1,61-80
81,Few,1,1,1,81-100
81,Few,1,1,1,81-100
81,Few,1,1,1,81-100
82,Few,1,1,1,81-100
82,Few,1,1,1,81-100
82,Few,1,1,1,81-100
83,Few,1,1,1,81-100
83,Few,1,1,1,81-100
83,Few,1,1,1,81-100
84,Few,1,1,1,81-100
84,Few,1,1,1,81-100
84,Few,1,1,1,81-100
85,Few,1,1,1,81-100
85,Few,1,1,1,81-100
85,Few,1,1,1,81-100
86,Few,1,1,1,81-100
86,Few,1,1,1,81-100
86,Few,1,1,1,81-100
87,Few,1,1,1,81-100
87,Few,1,1,1,81-100
87,Few,1,1,1,81-100
88,Few,1,1,1,81-100
88,Few,1,1,1,81-100
88,Few,1,1,1,81-100
89,Few,1,1,1,81-100
89,Few,1,1,1,81-100
89,Few,1,1,1,81-100
90,Few,1,1,1,81-100
90,Few,1,1,1,81-100
90,Few,1,1,1,81-100
91,Few,1,1,1,81-100
91,Few,1,1,1,81-100
91,Few,1,1,1,81-100
92,Few,1,1,1,81-100
92,Few,1,1,1,81-100
92,Few,1,1,1,81-100
93,Few,1,1,1,81-100
93,Few,1,1,1,81-100
93,Few,1,1,1,81-100
94,Few,1,1,1,81-100
94,Few,1,1,1,81-100
94,Few,1,1,1,81-100
95,Few,1,1,1,81-100
95,Few,1,1,1,81-100
95,Few,1,1,1,81-100
96,Few,1,1,1,81-100
96,Few,1,1,1,81-100
96,Few,1,1,1,81-100
97,Few,1,1,1,81-100
97,Few,1,1,1,81-100
97,Few,1,1,1,81-100
98,Few,1,1,1,81-100
98,Few,1,1,1,81-100
98,Few,1,1,1,81-100
99,Few,1,1,1,81-100
99,Few,1,1,1,81-100
99,Few,1,1,1,81-100
100,Few,1,1,1,81-100
100,Few,1,1,1,81-100
100,Few,1,1,1,81-100
1,Few,2,0.111646815719674,0,1-20
1,Few,2,0.111646815719674,0,1-20
1,Few,2,0.111646815719674,0,1-20
2,Few,2,0.116235650157161,0,1-20
2,Few,2,0.116235650157161,0,1-20
2,Few,2,0.116235650157161,0,1-20
3,Few,2,0.120987404894703,0,1-20
3,Few,2,0.120987404894703,0,1-20
3,Few,2,0.120987404894703,0,1-20
4,Few,2,0.125905738687497,0,1-20
4,Few,2,0.125905738687497,0,1-20
4,Few,2,0.125905738687497,0,1-20
5,Few,2,0.130994215058403,0,1-20
5,Few,2,0.130994215058403,1,1-20
5,Few,2,0.130994215058403,0,1-20
6,Few,2,0.136256284639569,0,1-20
6,Few,2,0.136256284639569,0,1-20
6,Few,2,0.136256284639569,0,1-20
7,Few,2,0.141695266613747,0,1-20
7,Few,2,0.141695266613747,0,1-20
7,Few,2,0.141695266613747,0,1-20
8,Few,2,0.147314329294916,0,1-20
8,Few,2,0.147314329294916,0,1-20
8,Few,2,0.147314329294916,0,1-20
9,Few,2,0.153116469899956,0,1-20
9,Few,2,0.153116469899956,1,1-20
9,Few,2,0.153116469899956,0,1-20
10,Few,2,0.159104493575969,0,1-20
10,Few,2,0.159104493575969,0,1-20
10,Few,2,0.159104493575969,0,1-20
11,Few,2,0.165280991761565,0,1-20
11,Few,2,0.165280991761565,0,1-20
11,Few,2,0.165280991761565,0,1-20
12,Few,2,0.17164831997478,0,1-20
12,Few,2,0.17164831997478,0,1-20
12,Few,2,0.17164831997478,1,1-20
13,Few,2,0.178208575135181,0,1-20
13,Few,2,0.178208575135181,0,1-20
13,Few,2,0.178208575135181,0,1-20
14,Few,2,0.184963572542996,0,1-20
14,Few,2,0.184963572542996,0,1-20
14,Few,2,0.184963572542996,0,1-20
15,Few,2,0.191914822653546,1,1-20
15,Few,2,0.191914822653546,0,1-20
15,Few,2,0.191914822653546,0,1-20
16,Few,2,0.199063507800725,0,1-20
16,Few,2,0.199063507800725,0,1-20
16,Few,2,0.199063507800725,0,1-20
17,Few,2,0.206410459038377,0,1-20
17,Few,2,0.206410459038377,0,1-20
17,Few,2,0.206410459038377,0,1-20
18,Few,2,0.213956133283039,0,1-20
18,Few,2,0.213956133283039,0,1-20
18,Few,2,0.213956133283039,0,1-20
19,Few,2,0.221700590955231,0,1-20
19,Few,2,0.221700590955231,0,1-20
19,Few,2,0.221700590955231,0,1-20
20,Few,2,0.229643474329037,0,1-20
20,Few,2,0.229643474329037,1,1-20
20,Few,2,0.229643474329037,0,1-20
21,Few,2,0.237783986810689,0,21-40
21,Few,2,0.237783986810689,0,21-40
21,Few,2,0.237783986810689,1,21-40
22,Few,2,0.246120873376058,0,21-40
22,Few,2,0.246120873376058,0,21-40
22,Few,2,0.246120873376058,1,21-40
23,Few,2,0.254652402403808,0,21-40
23,Few,2,0.254652402403808,0,21-40
23,Few,2,0.254652402403808,0,21-40
24,Few,2,0.263376349145294,1,21-40
24,Few,2,0.263376349145294,0,21-40
24,Few,2,0.263376349145294,1,21-40
25,Few,2,0.272289981073683,1,21-40
25,Few,2,0.272289981073683,0,21-40
25,Few,2,0.272289981073683,0,21-40
26,Few,2,0.281390045352896,0,21-40
26,Few,2,0.281390045352896,0,21-40
26,Few,2,0.281390045352896,0,21-40
27,Few,2,0.290672758661651,0,21-40
27,Few,2,0.290672758661651,0,21-40
27,Few,2,0.290672758661651,0,21-40
28,Few,2,0.30013379959873,0,21-40
28,Few,2,0.30013379959873,0,21-40
28,Few,2,0.30013379959873,0,21-40
29,Few,2,0.309768303882621,0,21-40
29,Few,2,0.309768303882621,0,21-40
29,Few,2,0.309768303882621,0,21-40
30,Few,2,0.319570862541621,1,21-40
30,Few,2,0.319570862541621,0,21-40
30,Few,2,0.319570862541621,0,21-40
31,Few,2,0.329535523269411,1,21-40
31,Few,2,0.329535523269411,0,21-40
31,Few,2,0.329535523269411,1,21-40
32,Few,2,0.339655795096068,0,21-40
32,Few,2,0.339655795096068,1,21-40
32,Few,2,0.339655795096068,0,21-40
33,Few,2,0.349924656495579,0,21-40
33,Few,2,0.349924656495579,1,21-40
33,Few,2,0.349924656495579,0,21-40
34,Few,2,0.360334567018487,0,21-40
34,Few,2,0.360334567018487,0,21-40
34,Few,2,0.360334567018487,0,21-40
35,Few,2,0.370877482502602,0,21-40
35,Few,2,0.370877482502602,0,21-40
35,Few,2,0.370877482502602,0,21-40
36,Few,2,0.381544873876307,0,21-40
36,Few,2,0.381544873876307,1,21-40
36,Few,2,0.381544873876307,0,21-40
37,Few,2,0.392327749528289,1,21-40
37,Few,2,0.392327749528289,0,21-40
37,Few,2,0.392327749528289,0,21-40
38,Few,2,0.403216681175308,0,21-40
38,Few,2,0.403216681175308,1,21-40
38,Few,2,0.403216681175308,0,21-40
39,Few,2,0.414201833116444,1,21-40
39,Few,2,0.414201833116444,1,21-40
39,Few,2,0.414201833116444,0,21-40
40,Few,2,0.425272994719012,0,21-40
40,Few,2,0.425272994719012,1,21-40
40,Few,2,0.425272994719012,0,21-40
41,Few,2,0.436419615938734,0,41-60
41,Few,2,0.436419615938734,0,41-60
41,Few,2,0.436419615938734,0,41-60
42,Few,2,0.447630845635667,1,41-60
42,Few,2,0.447630845635667,0,41-60
42,Few,2,0.447630845635667,0,41-60
43,Few,2,0.458895572408634,1,41-60
43,Few,2,0.458895572408634,1,41-60
43,Few,2,0.458895572408634,1,41-60
44,Few,2,0.470202467635266,1,41-60
44,Few,2,0.470202467635266,0,41-60
44,Few,2,0.470202467635266,1,41-60
45,Few,2,0.481540030373048,0,41-60
45,Few,2,0.481540030373048,1,41-60
45,Few,2,0.481540030373048,0,41-60
46,Few,2,0.492896633749593,1,41-60
46,Few,2,0.492896633749593,1,41-60
46,Few,2,0.492896633749593,0,41-60
47,Few,2,0.504260572448401,1,41-60
47,Few,2,0.504260572448401,0,41-60
47,Few,2,0.504260572448401,0,41-60
48,Few,2,0.515620110880058,1,41-60
48,Few,2,0.515620110880058,1,41-60
48,Few,2,0.515620110880058,1,41-60
49,Few,2,0.526963531618591,1,41-60
49,Few,2,0.526963531618591,1,41-60
49,Few,2,0.526963531618591,0,41-60
50,Few,2,0.53827918367869,1,41-60
50,Few,2,0.53827918367869,1,41-60
50,Few,2,0.53827918367869,0,41-60
51,Few,2,0.549555530211916,0,41-60
51,Few,2,0.549555530211916,1,41-60
51,Few,2,0.549555530211916,1,41-60
52,Few,2,0.560781195208713,0,41-60
52,Few,2,0.560781195208713,0,41-60
52,Few,2,0.560781195208713,0,41-60
53,Few,2,0.571945008807842,0,41-60
53,Few,2,0.571945008807842,0,41-60
53,Few,2,0.571945008807842,0,41-60
54,Few,2,0.583036050835488,1,41-60
54,Few,2,0.583036050835488,1,41-60
54,Few,2,0.583036050835488,1,41-60
55,Few,2,0.594043692222138,0,41-60
55,Few,2,0.594043692222138,0,41-60
55,Few,2,0.594043692222138,1,41-60
56,Few,2,0.604957633976052,1,41-60
56,Few,2,0.604957633976052,1,41-60
56,Few,2,0.604957633976052,1,41-60
57,Few,2,0.615767943426799,1,41-60
57,Few,2,0.615767943426799,0,41-60
57,Few,2,0.615767943426799,0,41-60
58,Few,2,0.626465087490442,1,41-60
58,Few,2,0.626465087490442,1,41-60
58,Few,2,0.626465087490442,0,41-60
59,Few,2,0.637039962748481,1,41-60
59,Few,2,0.637039962748481,0,41-60
59,Few,2,0.637039962748481,1,41-60
60,Few,2,0.647483922175007,0,41-60
60,Few,2,0.647483922175007,0,41-60
60,Few,2,0.647483922175007,1,41-60
61,Few,2,0.657788798389665,1,61-80
61,Few,2,0.657788798389665,0,61-80
61,Few,2,0.657788798389665,1,61-80
62,Few,2,0.667946923357287,1,61-80
62,Few,2,0.667946923357287,0,61-80
62,Few,2,0.667946923357287,0,61-80
63,Few,2,0.677951144497589,1,61-80
63,Few,2,0.677951144497589,0,61-80
63,Few,2,0.677951144497589,0,61-80
64,Few,2,0.687794837209472,1,61-80
64,Few,2,0.687794837209472,1,61-80
64,Few,2,0.687794837209472,0,61-80
65,Few,2,0.69747191385348,0,61-80
65,Few,2,0.69747191385348,1,61-80
65,Few,2,0.69747191385348,1,61-80
66,Few,2,0.706976829272404,0,61-80
66,Few,2,0.706976829272404,0,61-80
66,Few,2,0.706976829272404,0,61-80
67,Few,2,0.716304582963319,1,61-80
67,Few,2,0.716304582963319,0,61-80
67,Few,2,0.716304582963319,1,61-80
68,Few,2,0.725450718044111,0,61-80
68,Few,2,0.725450718044111,1,61-80
68,Few,2,0.725450718044111,1,61-80
69,Few,2,0.734411317183638,0,61-80
69,Few,2,0.734411317183638,1,61-80
69,Few,2,0.734411317183638,0,61-80
70,Few,2,0.743182995686699,1,61-80
70,Few,2,0.743182995686699,1,61-80
70,Few,2,0.743182995686699,0,61-80
71,Few,2,0.75176289194307,0,61-80
71,Few,2,0.75176289194307,1,61-80
71,Few,2,0.75176289194307,0,61-80
72,Few,2,0.760148655463876,1,61-80
72,Few,2,0.760148655463876,1,61-80
72,Few,2,0.760148655463876,1,61-80
73,Few,2,0.76833843273862,1,61-80
73,Few,2,0.76833843273862,1,61-80
73,Few,2,0.76833843273862,1,61-80
74,Few,2,0.776330851152498,1,61-80
74,Few,2,0.776330851152498,1,61-80
74,Few,2,0.776330851152498,1,61-80
75,Few,2,0.784125001206317,1,61-80
75,Few,2,0.784125001206317,1,61-80
75,Few,2,0.784125001206317,1,61-80
76,Few,2,0.791720417280724,1,61-80
76,Few,2,0.791720417280724,1,61-80
76,Few,2,0.791720417280724,1,61-80
77,Few,2,0.799117057182856,1,61-80
77,Few,2,0.799117057182856,1,61-80
77,Few,2,0.799117057182856,0,61-80
78,Few,2,0.806315280707243,1,61-80
78,Few,2,0.806315280707243,1,61-80
78,Few,2,0.806315280707243,1,61-80
79,Few,2,0.813315827434163,1,61-80
79,Few,2,0.813315827434163,1,61-80
79,Few,2,0.813315827434163,0,61-80
80,Few,2,0.820119793978107,0,61-80
80,Few,2,0.820119793978107,1,61-80
80,Few,2,0.820119793978107,1,61-80
81,Few,2,0.82672861088679,1,81-100
81,Few,2,0.82672861088679,1,81-100
81,Few,2,0.82672861088679,1,81-100
82,Few,2,0.833144019377702,0,81-100
82,Few,2,0.833144019377702,1,81-100
82,Few,2,0.833144019377702,1,81-100
83,Few,2,0.83936804808478,1,81-100
83,Few,2,0.83936804808478,1,81-100
83,Few,2,0.83936804808478,0,81-100
84,Few,2,0.845402989972745,1,81-100
84,Few,2,0.845402989972745,1,81-100
84,Few,2,0.845402989972745,1,81-100
85,Few,2,0.851251379561285,1,81-100
85,Few,2,0.851251379561285,1,81-100
85,Few,2,0.851251379561285,1,81-100
86,Few,2,0.856915970585748,1,81-100
86,Few,2,0.856915970585748,1,81-100
86,Few,2,0.856915970585748,1,81-100
87,Few,2,0.862399714205724,1,81-100
87,Few,2,0.862399714205724,1,81-100
87,Few,2,0.862399714205724,1,81-100
88,Few,2,0.867705737857839,1,81-100
88,Few,2,0.867705737857839,1,81-100
88,Few,2,0.867705737857839,0,81-100
89,Few,2,0.872837324834624,0,81-100
89,Few,2,0.872837324834624,0,81-100
89,Few,2,0.872837324834624,1,81-100
90,Few,2,0.877797894657415,0,81-100
90,Few,2,0.877797894657415,1,81-100
90,Few,2,0.877797894657415,1,81-100
91,Few,2,0.882590984298167,1,81-100
91,Few,2,0.882590984298167,1,81-100
91,Few,2,0.882590984298167,1,81-100
92,Few,2,0.887220230292748,1,81-100
92,Few,2,0.887220230292748,1,81-100
92,Few,2,0.887220230292748,1,81-100
93,Few,2,0.891689351776917,1,81-100
93,Few,2,0.891689351776917,1,81-100
93,Few,2,0.891689351776917,1,81-100
94,Few,2,0.896002134465732,1,81-100
94,Few,2,0.896002134465732,1,81-100
94,Few,2,0.896002134465732,1,81-100
95,Few,2,0.900162415587602,1,81-100
95,Few,2,0.900162415587602,1,81-100
95,Few,2,0.900162415587602,1,81-100
96,Few,2,0.9041740697757,1,81-100
96,Few,2,0.9041740697757,1,81-100
96,Few,2,0.9041740697757,0,81-100
97,Few,2,0.908040995911775,1,81-100
97,Few,2,0.908040995911775,1,81-100
97,Few,2,0.908040995911775,1,81-100
98,Few,2,0.911767104910771,1,81-100
98,Few,2,0.911767104910771,1,81-100
98,Few,2,0.911767104910771,1,81-100
99,Few,2,0.915356308428772,1,81-100
99,Few,2,0.915356308428772,1,81-100
99,Few,2,0.915356308428772,0,81-100
100,Few,2,0.918812508471876,0,81-100
100,Few,2,0.918812508471876,1,81-100
100,Few,2,0.918812508471876,1,81-100
1,Few,3,0.0177298097999354,0,1-20
1,Few,3,0.0177298097999354,0,1-20
1,Few,3,0.0177298097999354,0,1-20
2,Few,3,0.0192072686512431,0,1-20
2,Few,3,0.0192072686512431,0,1-20
2,Few,3,0.0192072686512431,0,1-20
3,Few,3,0.020805239200254,0,1-20
3,Few,3,0.020805239200254,0,1-20
3,Few,3,0.020805239200254,0,1-20
4,Few,3,0.0225331003977659,0,1-20
4,Few,3,0.0225331003977659,0,1-20
4,Few,3,0.0225331003977659,0,1-20
5,Few,3,0.0244008834440027,0,1-20
5,Few,3,0.0244008834440027,0,1-20
5,Few,3,0.0244008834440027,0,1-20
6,Few,3,0.0264193036431548,0,1-20
6,Few,3,0.0264193036431548,0,1-20
6,Few,3,0.0264193036431548,0,1-20
7,Few,3,0.0285997913256062,0,1-20
7,Few,3,0.0285997913256062,0,1-20
7,Few,3,0.0285997913256062,0,1-20
8,Few,3,0.0309545212497828,0,1-20
8,Few,3,0.0309545212497828,0,1-20
8,Few,3,0.0309545212497828,0,1-20
9,Few,3,0.0334964397885549,0,1-20
9,Few,3,0.0334964397885549,0,1-20
9,Few,3,0.0334964397885549,0,1-20
10,Few,3,0.0362392890865182,0,1-20
10,Few,3,0.0362392890865182,0,1-20
10,Few,3,0.0362392890865182,0,1-20
11,Few,3,0.0391976272444059,0,1-20
11,Few,3,0.0391976272444059,0,1-20
11,Few,3,0.0391976272444059,0,1-20
12,Few,3,0.0423868434459577,0,1-20
12,Few,3,0.0423868434459577,0,1-20
12,Few,3,0.0423868434459577,0,1-20
13,Few,3,0.0458231667920147,0,1-20
13,Few,3,0.0458231667920147,0,1-20
13,Few,3,0.0458231667920147,0,1-20
14,Few,3,0.0495236674484441,0,1-20
14,Few,3,0.0495236674484441,0,1-20
14,Few,3,0.0495236674484441,0,1-20
15,Few,3,0.0535062485516742,0,1-20
15,Few,3,0.0535062485516742,0,1-20
15,Few,3,0.0535062485516742,0,1-20
16,Few,3,0.0577896271523206,0,1-20
16,Few,3,0.0577896271523206,0,1-20
16,Few,3,0.0577896271523206,0,1-20
17,Few,3,0.0623933023191087,0,1-20
17,Few,3,0.0623933023191087,0,1-20
17,Few,3,0.0623933023191087,0,1-20
18,Few,3,0.0673375083792058,0,1-20
18,Few,3,0.0673375083792058,0,1-20
18,Few,3,0.0673375083792058,0,1-20
19,Few,3,0.0726431511460851,0,1-20
19,Few,3,0.0726431511460851,0,1-20
19,Few,3,0.0726431511460851,0,1-20
20,Few,3,0.078331724893058,0,1-20
20,Few,3,0.078331724893058,0,1-20
20,Few,3,0.078331724893058,1,1-20
21,Few,3,0.0844252077825652,0,21-40
21,Few,3,0.0844252077825652,0,21-40
21,Few,3,0.0844252077825652,0,21-40
22,Few,3,0.0909459334732169,0,21-40
22,Few,3,0.0909459334732169,0,21-40
22,Few,3,0.0909459334732169,0,21-40
23,Few,3,0.0979164367152741,0,21-40
23,Few,3,0.0979164367152741,0,21-40
23,Few,3,0.0979164367152741,0,21-40
24,Few,3,0.105359270929203,0,21-40
24,Few,3,0.105359270929203,1,21-40
24,Few,3,0.105359270929203,0,21-40
25,Few,3,0.113296796060423,0,21-40
25,Few,3,0.113296796060423,0,21-40
