percent,qq,workerid,theta,resp,percent_cat
4,MoreThanHalf,2,0.0299108803680694,0,1-20
4,MoreThanHalf,2,0.0299108803680694,0,1-20
5,MoreThanHalf,2,0.0326990836994875,0,1-20
5,MoreThanHalf,2,0.0326990836994875,0,1-20
5,MoreThanHalf,2,0.0326990836994875,0,1-20
6,MoreThanHalf,2,0.0357376201675026,0,1-20
6,MoreThanHalf,2,0.0357376201675026,0,1-20
6,MoreThanHalf,2,0.0357376201675026,0,1-20
7,MoreThanHalf,2,0.0390471124415913,0,1-20
7,MoreThanHalf,2,0.0390471124415913,0,1-20
7,MoreThanHalf,2,0.0390471124415913,0,1-20
8,MoreThanHalf,2,0.0426495256526027,0,1-20
8,MoreThanHalf,2,0.0426495256526027,0,1-20
8,MoreThanHalf,2,0.0426495256526027,0,1-20
9,MoreThanHalf,2,0.0465681848234756,0,1-20
9,MoreThanHalf,2,0.0465681848234756,1,1-20
9,MoreThanHalf,2,0.0465681848234756,0,1-20
10,MoreThanHalf,2,0.0508277765738113,0,1-20
10,MoreThanHalf,2,0.0508277765738113,0,1-20
10,MoreThanHalf,2,0.0508277765738113,0,1-20
11,MoreThanHalf,2,0.0554543314713658,0,1-20
11,MoreThanHalf,2,0.0554543314713658,0,1-20
11,MoreThanHalf,2,0.0554543314713658,0,1-20
12,MoreThanHalf,2,0.0604751829766145,0,1-20
12,MoreThanHalf,2,0.0604751829766145,0,1-20
12,MoreThanHalf,2,0.0604751829766145,1,1-20
13,MoreThanHalf,2,0.065918898517773,0,1-20
13,MoreThanHalf,2,0.065918898517773,0,1-20
13,MoreThanHalf,2,0.065918898517773,0,1-20
14,MoreThanHalf,2,0.0718151778681369,0,1-20
14,MoreThanHalf,2,0.0718151778681369,0,1-20
14,MoreThanHalf,2,0.0718151778681369,0,1-20
15,MoreThanHalf,2,0.0781947137073895,0,1-20
15,MoreThanHalf,2,0.0781947137073895,0,1-20
15,MoreThanHalf,2,0.0781947137073895,0,1-20
16,MoreThanHalf,2,0.0850890090731961,1,1-20
16,MoreThanHalf,2,0.0850890090731961,0,1-20
16,MoreThanHalf,2,0.0850890090731961,0,1-20
17,MoreThanHalf,2,0.0925301463962657,0,1-20
17,MoreThanHalf,2,0.0925301463962657,0,1-20
17,MoreThanHalf,2,0.0925301463962657,0,1-20
18,MoreThanHalf,2,0.100550503015718,0,1-20
18,MoreThanHalf,2,0.100550503015718,1,1-20
18,MoreThanHalf,2,0.100550503015718,0,1-20
19,MoreThanHalf,2,0.109182408552701,1,1-20
19,MoreThanHalf,2,0.109182408552701,0,1-20
19,MoreThanHalf,2,0.109182408552701,0,1-20
20,MoreThanHalf,2,0.118457740342974,0,1-20
20,MoreThanHalf,2,0.118457740342974,0,1-20
20,MoreThanHalf,2,0.118457740342974,0,1-20
21,MoreThanHalf,2,0.128407454357654,1,21-40
21,MoreThanHalf,2,0.128407454357654,0,21-40
21,MoreThanHalf,2,0.128407454357654,1,21-40
22,MoreThanHalf,2,0.139061050733668,0,21-40
22,MoreThanHalf,2,0.139061050733668,0,21-40
22,MoreThanHalf,2,0.139061050733668,0,21-40
23,MoreThanHalf,2,0.150445975236916,0,21-40
23,MoreThanHalf,2,0.150445975236916,0,21-40
23,MoreThanHalf,2,0.150445975236916,0,21-40
24,MoreThanHalf,2,0.162586960714618,0,21-40
24,MoreThanHalf,2,0.162586960714618,0,21-40
24,MoreThanHalf,2,0.162586960714618,0,21-40
25,MoreThanHalf,2,0.175505315849335,0,21-40
25,MoreThanHalf,2,0.175505315849335,0,21-40
25,MoreThanHalf,2,0.175505315849335,1,21-40
26,MoreThanHalf,2,0.189218172252202,1,21-40
26,MoreThanHalf,2,0.189218172252202,0,21-40
26,MoreThanHalf,2,0.189218172252202,0,21-40
27,MoreThanHalf,2,0.203737705019376,0,21-40
27,MoreThanHalf,2,0.203737705019376,0,21-40
27,MoreThanHalf,2,0.203737705019376,0,21-40
28,MoreThanHalf,2,0.219070346152472,1,21-40
28,MoreThanHalf,2,0.219070346152472,0,21-40
28,MoreThanHalf,2,0.219070346152472,0,21-40
29,MoreThanHalf,2,0.23521601447267,0,21-40
29,MoreThanHalf,2,0.23521601447267,0,21-40
29,MoreThanHalf,2,0.23521601447267,0,21-40
30,MoreThanHalf,2,0.252167389535176,0,21-40
30,MoreThanHalf,2,0.252167389535176,0,21-40
30,MoreThanHalf,2,0.252167389535176,0,21-40
31,MoreThanHalf,2,0.269909260217124,0,21-40
31,MoreThanHalf,2,0.269909260217124,0,21-40
31,MoreThanHalf,2,0.269909260217124,0,21-40
32,MoreThanHalf,2,0.288417980715168,0,21-40
32,MoreThanHalf,2,0.288417980715168,0,21-40
32,MoreThanHalf,2,0.288417980715168,0,21-40
33,MoreThanHalf,2,0.307661067254546,1,21-40
33,MoreThanHalf,2,0.307661067254546,0,21-40
33,MoreThanHalf,2,0.307661067254546,0,21-40
34,MoreThanHalf,2,0.327596967524877,0,21-40
34,MoreThanHalf,2,0.327596967524877,0,21-40
34,MoreThanHalf,2,0.327596967524877,0,21-40
35,MoreThanHalf,2,0.348175031453945,1,21-40
35,MoreThanHalf,2,0.348175031453945,0,21-40
35,MoreThanHalf,2,0.348175031453945,1,21-40
36,MoreThanHalf,2,0.369335706282645,1,21-40
36,MoreThanHalf,2,0.369335706282645,1,21-40
36,MoreThanHalf,2,0.369335706282645,0,21-40
37,MoreThanHalf,2,0.391010971069246,0,21-40
37,MoreThanHalf,2,0.391010971069246,0,21-40
37,MoreThanHalf,2,0.391010971069246,1,21-40
38,MoreThanHalf,2,0.413125015999604,0,21-40
38,MoreThanHalf,2,0.413125015999604,0,21-40
38,MoreThanHalf,2,0.413125015999604,1,21-40
39,MoreThanHalf,2,0.43559516070452,0,21-40
39,MoreThanHalf,2,0.43559516070452,0,21-40
39,MoreThanHalf,2,0.43559516070452,0,21-40
40,MoreThanHalf,2,0.458332993880094,0,21-40
40,MoreThanHalf,2,0.458332993880094,1,21-40
40,MoreThanHalf,2,0.458332993880094,0,21-40
41,MoreThanHalf,2,0.481245704717335,0,41-60
41,MoreThanHalf,2,0.481245704717335,0,41-60
41,MoreThanHalf,2,0.481245704717335,1,41-60
42,MoreThanHalf,2,0.504237565892991,1,41-60
42,MoreThanHalf,2,0.504237565892991,1,41-60
42,MoreThanHalf,2,0.504237565892991,1,41-60
43,MoreThanHalf,2,0.527211519051285,0,41-60
43,MoreThanHalf,2,0.527211519051285,0,41-60
43,MoreThanHalf,2,0.527211519051285,1,41-60
44,MoreThanHalf,2,0.550070807587138,0,41-60
44,MoreThanHalf,2,0.550070807587138,1,41-60
44,MoreThanHalf,2,0.550070807587138,1,41-60
45,MoreThanHalf,2,0.572720598677186,0,41-60
45,MoreThanHalf,2,0.572720598677186,0,41-60
45,MoreThanHalf,2,0.572720598677186,1,41-60
46,MoreThanHalf,2,0.59506953715819,1,41-60
46,MoreThanHalf,2,0.59506953715819,0,41-60
46,MoreThanHalf,2,0.59506953715819,1,41-60
47,MoreThanHalf,2,0.617031177963066,0,41-60
47,MoreThanHalf,2,0.617031177963066,0,41-60
47,MoreThanHalf,2,0.617031177963066,1,41-60
48,MoreThanHalf,2,0.638525251017618,0,41-60
48,MoreThanHalf,2,0.638525251017618,1,41-60
48,MoreThanHalf,2,0.638525251017618,1,41-60
49,MoreThanHalf,2,0.659478722133806,1,41-60
49,MoreThanHalf,2,0.659478722133806,1,41-60
49,MoreThanHalf,2,0.659478722133806,1,41-60
50,MoreThanHalf,2,0.679826624678962,1,41-60
50,MoreThanHalf,2,0.679826624678962,1,41-60
50,MoreThanHalf,2,0.679826624678962,1,41-60
51,MoreThanHalf,2,0.69951264873759,1,41-60
51,MoreThanHalf,2,0.69951264873759,1,41-60
51,MoreThanHalf,2,0.69951264873759,0,41-60
52,MoreThanHalf,2,0.71848948621059,0,41-60
52,MoreThanHalf,2,0.71848948621059,1,41-60
52,MoreThanHalf,2,0.71848948621059,1,41-60
53,MoreThanHalf,2,0.736718941018296,0,41-60
53,MoreThanHalf,2,0.736718941018296,1,41-60
53,MoreThanHalf,2,0.736718941018296,0,41-60
54,MoreThanHalf,2,0.754171822664715,1,41-60
54,MoreThanHalf,2,0.754171822664715,1,41-60
54,MoreThanHalf,2,0.754171822664715,1,41-60
55,MoreThanHalf,2,0.770827648469242,1,41-60
55,MoreThanHalf,2,0.770827648469242,1,41-60
55,MoreThanHalf,2,0.770827648469242,1,41-60
56,MoreThanHalf,2,0.786674184589342,1,41-60
56,MoreThanHalf,2,0.786674184589342,1,41-60
56,MoreThanHalf,2,0.786674184589342,1,41-60
57,MoreThanHalf,2,0.801706858558321,1,41-60
57,MoreThanHalf,2,0.801706858558321,0,41-60
57,MoreThanHalf,2,0.801706858558321,1,41-60
58,MoreThanHalf,2,0.815928076629659,1,41-60
58,MoreThanHalf,2,0.815928076629659,1,41-60
58,MoreThanHalf,2,0.815928076629659,1,41-60
59,MoreThanHalf,2,0.829346478057626,1,41-60
59,MoreThanHalf,2,0.829346478057626,1,41-60
59,MoreThanHalf,2,0.829346478057626,0,41-60
60,MoreThanHalf,2,0.841976155927631,1,41-60
60,MoreThanHalf,2,0.841976155927631,1,41-60
60,MoreThanHalf,2,0.841976155927631,1,41-60
61,MoreThanHalf,2,0.853835870677022,1,61-80
61,MoreThanHalf,2,0.853835870677022,1,61-80
61,MoreThanHalf,2,0.853835870677022,1,61-80
62,MoreThanHalf,2,0.864948278401218,1,61-80
62,MoreThanHalf,2,0.864948278401218,1,61-80
62,MoreThanHalf,2,0.864948278401218,1,61-80
63,MoreThanHalf,2,0.875339191761496,1,61-80
63,MoreThanHalf,2,0.875339191761496,0,61-80
63,MoreThanHalf,2,0.875339191761496,1,61-80
64,MoreThanHalf,2,0.885036887079994,1,61-80
64,MoreThanHalf,2,0.885036887079994,1,61-80
64,MoreThanHalf,2,0.885036887079994,1,61-80
65,MoreThanHalf,2,0.894071467237794,1,61-80
65,MoreThanHalf,2,0.894071467237794,1,61-80
65,MoreThanHalf,2,0.894071467237794,1,61-80
66,MoreThanHalf,2,0.90247428643032,1,61-80
66,MoreThanHalf,2,0.90247428643032,1,61-80
66,MoreThanHalf,2,0.90247428643032,1,61-80
67,MoreThanHalf,2,0.910277439767156,1,61-80
67,MoreThanHalf,2,0.910277439767156,1,61-80
67,MoreThanHalf,2,0.910277439767156,0,61-80
68,MoreThanHalf,2,0.917513318166816,1,61-80
68,MoreThanHalf,2,0.917513318166816,1,61-80
68,MoreThanHalf,2,0.917513318166816,1,61-80
69,MoreThanHalf,2,0.924214226987198,1,61-80
69,MoreThanHalf,2,0.924214226987198,1,61-80
69,MoreThanHalf,2,0.924214226987198,1,61-80
70,MoreThanHalf,2,0.930412065317165,1,61-80
70,MoreThanHalf,2,0.930412065317165,1,61-80
70,MoreThanHalf,2,0.930412065317165,1,61-80
71,MoreThanHalf,2,0.936138061782926,1,61-80
71,MoreThanHalf,2,0.936138061782926,1,61-80
